Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),RAD (w/m^2),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
26/05/2016,21:00,26,2.7,16.7,0.9,23.2,54.1,,1005,0,0.031,0.001,0.005,0.006,31.8,11.9,28
26/05/2016,22:00,256,0.5,85.0,0.8,22.6,54.5,,1006,0,0.029,0.000,0.006,0.006,25.5,10.2,29
26/05/2016,23:00,262,1.2,28.5,0.6,22.2,54.6,,1006,0,0.024,0.000,0.008,0.008,26.6,9.5,28
27/05/2016,00:00,294,1.1,30.8,0.5,21.9,56.9,,1005,0,,,,,20.7,9.2,
27/05/2016,01:00,326,0.7,36.2,0.4,21.0,61.3,,1005,0,0.022,0.001,0.004,0.005,13.1,2.0,19
27/05/2016,02:00,299,1.0,17.0,0.3,20.7,63.4,,1005,0,0.024,0.000,0.002,0.002,15.7,6.0,17
27/05/2016,03:00,286,1.3,20.1,0.5,20.9,63.9,,1005,0,0.023,0.000,0.002,0.002,11.7,6.0,16
27/05/2016,04:00,328,1.2,23.3,0.6,20.5,69.1,,1005,0,0.022,0.001,0.002,0.003,7.0,4.9,16
27/05/2016,05:00,310,1.4,24.7,0.8,20.6,67.5,,1005,0,0.020,0.001,0.005,0.006,12.6,8.7,14
27/05/2016,06:00,305,1.7,21.3,0.9,20.9,64.6,,1006,4,0.018,0.002,0.007,0.009,13.8,7.1,9
27/05/2016,07:00,302,2.1,23.5,1.1,20.6,64.6,,1007,93,0.021,0.001,0.004,0.005,11.2,5.0,8
27/05/2016,08:00,311,2.4,22.1,1.3,21.5,60.8,,1007,352,0.022,0.002,0.002,0.004,9.5,1.8,11
27/05/2016,09:00,290,3.0,23.1,1.2,21.8,58.3,,1008,449,0.022,0.002,0.003,0.004,8.1,-0.7,10
27/05/2016,10:00,291,3.1,21.0,1.5,22.4,51.1,,1007,567,0.024,0.002,0.002,0.004,,,7
27/05/2016,11:00,299,3.0,20.9,1.4,23.2,44.7,,1006,624,0.026,0.001,0.002,0.003,,,8
27/05/2016,12:00,282,3.4,20.9,1.4,23.5,42.2,,1006,493,0.028,0.001,0.001,0.002,19.0,6.8,9
27/05/2016,13:00,290,3.5,18.8,1.3,24.0,40.5,,1005,507,0.028,0.001,0.001,0.002,16.1,4.7,9
27/05/2016,14:00,294,3.6,20.6,1.6,24.4,38.0,,1005,364,0.027,0.001,0.002,0.003,23.7,6.0,6
27/05/2016,15:00,296,3.2,20.2,1.4,24.6,35.2,,1005,37,0.028,0.001,0.002,0.003,13.2,0.3,5
27/05/2016,16:00,283,2.7,21.7,1.2,23.7,38.4,,1006,20,0.028,0.001,0.002,0.003,7.4,3.3,5
27/05/2016,17:00,274,2.5,20.0,1.0,22.3,41.4,,1006,1,0.026,0.001,0.003,0.003,10.6,3.0,7
27/05/2016,18:00,287,2.3,22.7,1.1,21.1,42.1,,1007,0,0.025,0.001,0.002,0.003,10.4,10.2,5
27/05/2016,19:00,302,2.1,24.4,1.1,20.2,42.9,,1008,0,0.024,0.001,0.003,0.004,1.2,3.0,4
27/05/2016,20:00,292,1.5,24.6,0.8,19.1,44.2,,1009,0,0.023,0.001,0.003,0.004,2.4,2.9,3
27/05/2016,21:00,305,1.7,22.3,0.9,18.1,45.5,,1009,0,0.024,0.001,0.001,0.002,2.1,3.8,3
27/05/2016,22:00,299,1.1,28.5,0.7,17.2,46.7,,1010,0,0.025,0.001,0.001,0.002,10.4,4.9,3
27/05/2016,23:00,274,1.7,17.4,0.6,16.3,47.1,,1009,0,0.025,0.001,0.003,0.004,3.4,2.3,3
28/05/2016,00:00,269,1.7,17.3,0.7,15.4,49.1,,1009,0,,,,,2.4,-0.3,
28/05/2016,01:00,282,1.6,15.7,0.6,15.0,48.6,,1009,0,0.026,0.001,0.000,0.001,5.8,4.9,4
28/05/2016,02:00,253,1.5,21.4,0.5,14.3,50.0,,1010,0,0.025,0.001,0.001,0.001,-1.6,-1.9,3
28/05/2016,03:00,257,1.1,39.7,0.5,12.9,54.6,,1010,0,0.019,0.002,0.004,0.006,5.3,1.5,3
28/05/2016,04:00,307,1.1,24.6,0.5,13.4,51.9,,1010,0,0.023,0.001,0.002,0.002,3.0,0.6,3
28/05/2016,05:00,286,1.6,17.2,0.5,13.7,50.0,,1010,0,0.025,0.001,0.001,0.002,1.2,0.0,2
28/05/2016,06:00,281,1.4,15.1,0.5,13.8,50.7,,1011,9,0.024,0.001,0.002,0.003,2.9,1.4,3
28/05/2016,07:00,291,1.2,19.3,0.6,14.7,49.6,,1011,150,0.023,0.001,0.003,0.004,4.6,3.2,4
28/05/2016,08:00,285,1.9,21.1,0.9,16.6,44.2,,1012,357,0.026,0.002,0.002,0.003,5.8,1.5,3
28/05/2016,09:00,275,2.2,20.2,0.9,17.8,40.9,,1012,533,0.027,0.001,0.000,0.001,10.9,9.9,4
28/05/2016,10:00,282,2.1,29.4,1.1,19.3,37.3,,1011,648,0.029,0.001,0.001,0.002,1.5,2.7,4
28/05/2016,11:00,277,3.1,22.9,1.3,20.8,33.7,,1010,695,0.031,0.001,0.000,0.001,4.1,2.9,4
28/05/2016,12:00,281,3.5,21.7,1.5,21.9,31.3,,1009,671,0.031,0.001,0.000,0.001,,,5
28/05/2016,13:00,286,3.3,22.4,1.4,22.3,30.5,,1008,573,0.032,0.001,0.000,0.001,13.3,2.9,5
28/05/2016,14:00,289,3.7,22.7,1.6,22.4,29.5,,1009,380,0.032,0.001,0.000,0.001,19.2,4.9,5
28/05/2016,15:00,293,3.5,20.6,1.6,22.3,29.0,,1009,37,0.031,0.001,0.001,0.002,12.8,6.0,4
28/05/2016,16:00,297,2.6,23.3,1.4,21.8,28.5,,1009,20,0.030,0.001,0.001,0.002,13.7,-0.5,4
28/05/2016,17:00,285,2.2,19.6,1.0,20.5,29.8,,1011,1,0.029,0.001,0.001,0.002,5.0,-0.7,4
28/05/2016,18:00,289,1.7,21.1,0.8,19.6,30.8,,1012,0,0.028,0.001,0.003,0.004,15.5,-0.8,6
28/05/2016,19:00,291,1.5,21.0,0.7,18.5,32.9,,1013,0,0.027,0.001,0.002,0.003,12.3,0.9,6
28/05/2016,20:00,304,1.3,25.7,0.8,17.8,34.1,,1013,0,0.027,0.001,0.001,0.002,,,5
28/05/2016,21:00,306,1.5,25.9,1.0,17.2,34.5,,1013,0,0.025,0.001,0.003,0.004,5.4,-0.6,4
28/05/2016,22:00,294,1.3,23.6,0.6,16.3,36.1,,1014,0,0.025,0.001,0.003,0.004,0.0,-2.5,4
28/05/2016,23:00,262,1.1,26.3,0.4,15.1,39.3,,1014,0,0.025,0.001,0.001,0.002,10.1,0.6,8
29/05/2016,00:00,283,1.6,30.3,0.6,14.6,41.1,,1014,0,,,,,3.1,-2.4,
29/05/2016,01:00,247,1.3,45.3,0.7,14.1,42.5,,1014,0,0.025,0.001,0.000,0.001,9.3,2.1,5
29/05/2016,02:00,276,2.2,15.4,0.7,14.0,43.7,,1014,0,0.026,0.000,0.000,0.000,10.4,3.1,6
29/05/2016,03:00,260,1.7,17.5,0.6,13.6,46.5,,1014,0,0.026,0.001,0.000,0.001,,,6
29/05/2016,04:00,245,2.3,9.7,0.5,12.9,49.4,,1014,0,0.024,0.001,0.000,0.001,5.5,1.6,5
29/05/2016,05:00,270,2.1,14.7,0.8,12.5,51.3,,1015,0,0.025,0.000,0.001,0.001,5.5,0.7,5
29/05/2016,06:00,277,1.8,17.0,0.8,12.6,50.7,,1015,13,0.025,0.001,0.000,0.001,4.1,1.6,4
29/05/2016,07:00,283,1.4,20.5,0.7,13.8,47.7,,1016,151,0.025,0.001,0.001,0.002,2.4,-1.7,3
29/05/2016,08:00,278,2.2,21.2,0.9,15.2,44.3,,1017,353,0.026,0.001,0.000,0.001,1.2,2.0,2
29/05/2016,09:00,269,2.0,26.5,0.9,16.5,40.3,,1017,529,0.027,0.001,0.000,0.001,15.7,15.5,2
29/05/2016,10:00,270,1.7,33.2,1.1,17.9,37.2,,1017,646,0.027,0.001,0.001,0.002,4.0,1.9,2
29/05/2016,11:00,280,1.6,37.7,0.9,19.8,32.7,,1016,689,0.029,0.001,0.000,0.001,15.6,4.2,2
29/05/2016,12:00,290,1.4,34.7,0.8,21.3,28.9,,1015,606,0.030,0.001,0.001,0.002,6.8,4.1,2
29/05/2016,13:00,300,1.2,36.9,0.8,21.9,27.2,,1014,451,0.030,0.001,0.000,0.001,1.1,-0.4,2
29/05/2016,14:00,301,0.8,46.1,0.6,23.0,24.8,,1014,389,0.031,0.002,0.000,0.002,11.9,2.7,2
29/05/2016,15:00,351,1.5,23.1,0.7,22.9,24.7,,1015,35,0.031,0.001,0.001,0.002,4.4,1.8,2
29/05/2016,16:00,41,1.9,22.7,1.1,21.4,31.3,,1015,19,0.027,0.001,0.006,0.007,6.1,3.6,7
29/05/2016,17:00,65,2.4,17.2,0.8,18.7,44.1,,1016,1,0.025,0.002,0.015,0.016,9.0,1.3,24
29/05/2016,18:00,24,0.6,154.4,0.5,17.2,49.9,,1017,0,0.022,0.001,0.016,0.017,21.2,8.5,28
29/05/2016,19:00,12,0.8,180.6,0.4,16.3,55.7,,1018,0,0.010,0.001,0.023,0.024,26.5,16.4,31
29/05/2016,20:00,344,0.6,66.7,0.5,15.3,59.4,,1018,0,0.005,0.005,0.026,0.030,26.8,19.0,40
29/05/2016,21:00,228,0.8,40.8,0.4,13.0,68.7,,1019,0,0.004,0.001,0.024,0.025,25.0,13.7,41
29/05/2016,22:00,214,0.7,62.9,0.5,12.1,69.9,,1019,0,0.001,0.019,0.025,0.043,,,43
29/05/2016,23:00,248,0.5,80.1,0.5,11.3,71.9,,1019,0,0.001,0.024,0.025,0.048,40.1,10.0,39
30/05/2016,00:00,216,1.1,33.7,0.3,10.3,73.1,,1019,0,,,,,30.6,12.4,
30/05/2016,01:00,201,1.1,26.1,0.4,9.2,72.0,,1019,0,0.001,0.011,0.019,0.029,18.3,10.2,27
30/05/2016,02:00,207,1.1,16.4,0.3,8.7,73.1,,1019,0,0.001,0.006,0.017,0.023,8.6,4.7,19
30/05/2016,03:00,198,1.0,21.9,0.3,8.3,75.6,,1019,0,0.001,0.007,0.015,0.022,7.2,4.9,17
30/05/2016,04:00,191,1.2,17.5,0.3,8.2,73.4,,1019,0,0.001,0.007,0.015,0.022,1.9,-0.9,13
30/05/2016,05:00,195,0.7,46.9,0.4,8.3,73.3,,1020,0,0.001,0.011,0.018,0.028,6.1,2.5,17
30/05/2016,06:00,210,1.3,14.8,0.3,8.2,74.2,,1021,16,0.002,0.010,0.019,0.029,10.7,4.4,36
30/05/2016,07:00,218,1.1,21.5,0.4,9.9,69.8,,1022,165,0.003,0.057,0.023,0.079,47.4,34.7,24
30/05/2016,08:00,250,1.4,21.1,0.6,13.5,56.2,,1022,348,0.012,0.008,0.013,0.021,34.2,17.3,10
30/05/2016,09:00,241,2.5,14.9,0.8,15.9,48.3,,1023,512,0.018,0.005,0.007,0.012,13.7,10.5,8
30/05/2016,10:00,242,1.9,27.3,0.8,17.8,44.0,,1022,629,0.021,0.005,0.007,0.012,0.7,-0.1,11
30/05/2016,11:00,216,0.8,63.4,0.7,20.1,42.2,,1022,676,0.026,0.004,0.007,0.011,20.5,4.1,12
30/05/2016,12:00,59,1.4,60.9,1.2,21.5,38.4,,1020,657,0.032,0.003,0.006,0.009,27.7,16.0,21
30/05/2016,13:00,33,2.0,32.1,1.0,22.1,34.7,,1020,564,0.034,0.002,0.005,0.007,57.5,21.1,13
30/05/2016,14:00,55,2.6,26.6,1.0,22.0,38.2,,1020,389,0.033,0.004,0.007,0.011,17.5,3.9,13
30/05/2016,15:00,55,3.1,16.8,1.0,21.4,40.2,,1020,41,0.031,0.003,0.007,0.010,18.8,4.3,9
30/05/2016,16:00,50,2.6,13.0,0.7,20.8,41.1,,1021,21,0.028,0.002,0.010,0.012,27.2,19.7,9
30/05/2016,17:00,72,2.1,11.1,0.4,19.7,45.2,,1021,1,0.014,0.003,0.023,0.026,12.8,6.3,9
30/05/2016,18:00,83,0.8,13.9,0.4,18.0,53.7,,1022,0,0.006,0.002,0.030,0.032,21.4,10.6,10
30/05/2016,19:00,336,0.5,34.0,0.2,16.4,61.4,,1022,0,0.001,0.019,0.033,0.052,30.3,19.1,20
30/05/2016,20:00,246,0.6,43.8,0.4,14.1,70.2,,1023,0,0.001,0.011,0.029,0.040,14.5,8.2,24
30/05/2016,21:00,263,0.2,100.4,0.4,13.2,75.0,,1023,0,0.001,0.022,0.026,0.048,14.4,7.0,24
30/05/2016,22:00,223,0.8,20.3,0.4,12.1,78.0,,1023,0,0.001,0.027,0.023,0.049,14.6,8.0,26
30/05/2016,23:00,287,0.6,30.0,0.4,11.7,78.2,,1023,0,0.001,0.037,0.022,0.059,18.8,14.1,31
31/05/2016,00:00,237,0.4,32.6,0.2,11.0,80.4,,1023,0,,,,,16.3,12.2,
31/05/2016,01:00,195,0.6,22.3,0.2,10.0,83.8,,1023,0,0.001,0.029,0.015,0.044,18.2,17.3,21
31/05/2016,02:00,196,1.1,21.9,0.3,9.8,82.9,,1023,0,0.001,0.033,0.016,0.049,14.3,11.4,23
31/05/2016,03:00,211,0.9,17.1,0.2,10.0,79.5,,1023,0,0.001,0.022,0.017,0.038,25.3,19.4,25
31/05/2016,04:00,213,1.1,16.6,0.2,9.8,80.7,,1023,0,0.001,0.024,0.016,0.040,,,25
31/05/2016,05:00,201,1.1,8.4,0.2,10.0,79.3,,1023,0,0.001,0.027,0.018,0.044,20.5,20.1,27
31/05/2016,06:00,212,0.8,22.2,0.4,10.4,78.1,,1024,17,0.001,0.026,0.019,0.045,22.9,20.1,24
31/05/2016,07:00,205,0.9,40.7,0.7,12.3,74.5,,1025,158,0.003,0.019,0.018,0.037,15.4,8.4,25
31/05/2016,08:00,254,1.8,12.7,0.6,14.9,64.5,,1025,260,0.013,0.005,0.014,0.019,19.8,10.2,17
31/05/2016,09:00,247,1.9,17.2,0.6,17.0,58.2,,1025,404,0.016,0.006,0.012,0.017,15.6,8.4,16
31/05/2016,10:00,241,1.8,30.3,0.9,19.5,48.4,,1025,611,0.019,0.007,0.011,0.018,11.1,10.5,17
31/05/2016,11:00,205,1.3,62.7,1.0,21.9,41.2,,1024,616,0.024,0.006,0.010,0.016,24.4,11.7,17
31/05/2016,12:00,156,1.1,55.1,1.1,22.9,38.7,,1023,419,0.031,0.002,0.005,0.007,,,13
31/05/2016,13:00,127,2.0,41.8,1.0,23.0,37.6,,1022,344,0.034,0.002,0.004,0.006,20.7,4.2,13
31/05/2016,14:00,135,4.1,13.5,1.1,22.1,43.2,,1022,162,0.032,0.001,0.004,0.005,24.0,10.5,13
31/05/2016,15:00,132,3.9,16.2,0.8,21.1,50.6,,1022,99,0.030,0.001,0.005,0.006,10.9,1.5,15
31/05/2016,16:00,139,3.7,13.6,1.0,20.2,56.2,,1023,23,0.027,0.001,0.006,0.007,14.1,5.8,17
31/05/2016,17:00,143,2.9,13.4,1.1,19.4,59.9,,1023,0,0.025,0.001,0.006,0.007,29.2,20.9,13
31/05/2016,18:00,161,2.0,15.1,0.7,18.8,58.9,,1023,0,0.024,0.000,0.008,0.008,9.9,7.3,10
31/05/2016,19:00,216,1.1,24.7,0.5,18.3,61.5,,1024,0,0.019,0.001,0.010,0.011,10.4,4.5,14
31/05/2016,20:00,194,1.4,19.4,0.4,17.6,65.1,,1024,0,0.012,0.001,0.016,0.016,19.1,7.2,18
31/05/2016,21:00,246,1.0,33.0,0.5,17.5,65.0,,1024,0,0.008,0.001,0.019,0.020,20.6,8.8,23
31/05/2016,22:00,244,1.0,58.1,0.7,17.1,67.1,,1024,0,0.005,0.002,0.022,0.024,16.6,7.2,24
31/05/2016,23:00,297,0.6,25.3,0.2,16.4,70.5,,1024,0,0.002,0.004,0.022,0.026,21.3,10.5,25
01/06/2016,00:00,269,0.3,33.9,0.2,15.7,73.0,,1023,0,,,,,35.5,30.5,
01/06/2016,01:00,253,0.4,47.8,0.2,15.3,74.7,,1023,0,0.003,0.000,0.016,0.016,15.7,13.0,25
01/06/2016,02:00,222,0.8,21.9,0.2,15.2,74.4,,1022,0,0.003,0.000,0.014,0.014,11.4,7.8,24
01/06/2016,03:00,240,0.4,28.5,0.2,15.3,73.2,,1022,0,0.002,0.001,0.017,0.018,12.5,6.3,26
01/06/2016,04:00,192,0.8,36.0,0.4,15.2,72.5,,1022,0,0.001,0.003,0.016,0.019,4.7,1.7,26
01/06/2016,05:00,226,0.7,32.2,0.4,15.1,72.5,,1023,0,0.002,0.003,0.017,0.020,10.5,6.0,29
01/06/2016,06:00,297,0.4,38.5,0.2,14.8,74.0,,1023,7,0.001,0.032,0.020,0.052,20.4,10.5,32
01/06/2016,07:00,236,0.6,47.8,0.3,15.1,71.5,,1024,52,0.002,0.012,0.017,0.029,20.2,9.1,32
01/06/2016,08:00,227,1.1,20.6,0.6,16.3,66.8,,1024,141,0.004,0.021,0.023,0.044,16.8,4.8,42
01/06/2016,09:00,221,1.6,17.9,0.6,17.8,59.7,,1024,214,0.009,0.012,0.021,0.033,19.6,0.3,37
01/06/2016,10:00,223,1.6,25.4,0.6,18.9,55.6,,1024,258,0.018,0.004,0.011,0.015,29.8,14.3,30
01/06/2016,11:00,203,1.5,40.1,0.9,19.9,51.5,,1023,333,0.023,0.002,0.009,0.011,27.1,10.1,27
01/06/2016,12:00,158,1.3,55.1,0.9,20.8,49.4,,1022,289,0.023,0.003,0.010,0.013,13.2,-0.7,24
01/06/2016,13:00,150,3.1,21.8,1.0,21.4,47.1,,1022,290,0.028,0.002,0.007,0.009,13.0,0.7,12
01/06/2016,14:00,149,3.4,16.7,1.0,21.3,48.7,,1021,206,0.029,0.001,0.006,0.006,22.5,8.7,11
01/06/2016,15:00,147,3.1,18.1,1.0,20.9,50.4,,1021,108,0.027,0.001,0.008,0.009,14.9,2.7,12
01/06/2016,16:00,144,3.0,10.8,0.8,20.5,50.8,,1021,32,0.025,0.000,0.010,0.010,13.9,0.4,13
01/06/2016,17:00,147,2.0,12.3,0.5,19.9,52.9,,1022,0,0.016,0.000,0.017,0.017,13.9,0.1,11
01/06/2016,18:00,150,2.5,10.9,0.6,19.3,55.0,,1022,0,0.016,0.000,0.016,0.016,,,12
01/06/2016,19:00,156,2.0,14.2,0.8,18.8,57.1,,1023,0,0.020,0.000,0.010,0.010,15.4,4.1,20
01/06/2016,20:00,218,0.6,53.5,0.3,18.1,60.0,,1023,0,0.015,0.000,0.013,0.013,21.5,10.9,55
01/06/2016,21:00,223,1.1,21.0,0.5,17.7,61.6,,1023,0,0.010,0.000,0.016,0.016,34.0,24.4,88
01/06/2016,22:00,247,1.3,17.1,0.5,17.4,63.0,,1023,0,0.012,0.000,0.014,0.014,19.7,10.9,34
01/06/2016,23:00,232,1.1,20.4,0.4,17.2,63.6,,1022,0,0.015,0.000,0.009,0.009,13.8,6.0,23
02/06/2016,00:00,227,0.9,29.4,0.5,16.1,71.9,,1022,0,,,,,12.9,2.1,
02/06/2016,01:00,236,0.6,21.2,0.3,15.6,73.6,,1021,0,0.014,0.000,0.005,0.005,15.1,6.0,29
02/06/2016,02:00,199,0.6,58.3,0.5,15.5,76.0,,1021,0,0.011,0.000,0.007,0.007,18.6,9.7,27
02/06/2016,03:00,301,0.3,84.1,0.4,15.6,76.4,,1021,0,0.009,0.002,0.011,0.012,20.9,10.7,23
02/06/2016,04:00,232,1.9,13.9,0.5,15.2,80.9,,1021,0,0.007,0.001,0.011,0.011,14.9,10.5,20
02/06/2016,05:00,236,1.2,13.6,0.5,15.0,82.4,,1021,0,0.008,0.000,0.010,0.010,17.4,13.7,20
02/06/2016,06:00,212,1.4,15.7,0.4,15.2,83.1,,1022,4,0.004,0.003,0.014,0.017,11.8,2.1,22
02/06/2016,07:00,220,1.8,13.0,0.5,15.5,83.6,,1022,60,0.002,0.022,0.020,0.042,10.6,4.3,36
02/06/2016,08:00,217,1.8,20.2,0.6,16.4,78.0,,1022,144,0.006,0.018,0.017,0.035,24.5,13.0,27
02/06/2016,09:00,207,2.4,14.4,0.8,18.0,71.8,,1023,220,0.016,0.005,0.010,0.015,16.8,7.2,35
02/06/2016,10:00,193,2.1,25.0,0.7,19.3,67.5,,1022,404,0.022,0.003,0.007,0.009,22.7,14.5,34
02/06/2016,11:00,152,3.4,27.4,1.5,20.1,63.4,,1021,411,0.025,0.002,0.006,0.008,19.0,12.3,17
02/06/2016,12:00,155,3.0,13.0,1.1,17.9,79.9,,1021,351,0.022,0.002,0.006,0.008,8.6,2.2,4
02/06/2016,13:00,161,3.4,14.6,1.0,18.9,75.1,,1020,338,0.023,0.002,0.005,0.007,12.8,3.3,4
02/06/2016,14:00,168,2.7,16.1,0.8,19.0,73.6,,1020,328,0.021,0.002,0.008,0.010,20.9,17.3,4
02/06/2016,15:00,160,2.1,16.3,0.5,19.1,66.9,,1020,94,0.021,0.001,0.007,0.008,23.2,20.6,3
02/06/2016,16:00,165,2.2,14.0,0.7,18.8,71.4,,1020,54,0.012,0.002,0.016,0.017,10.9,4.9,6
02/06/2016,17:00,236,0.5,68.1,0.4,17.9,77.2,,1020,1,0.006,0.001,0.020,0.020,11.1,1.9,8
02/06/2016,18:00,192,0.6,45.8,0.2,17.7,78.5,,1021,0,0.005,0.001,0.019,0.019,8.5,0.5,29
02/06/2016,19:00,247,0.9,29.6,0.3,17.5,79.6,,1021,0,0.002,0.002,0.021,0.023,18.7,4.7,36
02/06/2016,20:00,287,0.6,33.2,0.2,17.2,81.0,,1021,0,0.001,0.006,0.020,0.026,17.7,8.1,30
02/06/2016,21:00,227,0.5,43.8,0.3,16.7,82.6,,1021,0,0.001,0.008,0.017,0.025,15.8,11.5,27
02/06/2016,22:00,232,0.3,66.3,0.3,16.1,84.3,,1021,0,0.001,0.005,0.017,0.022,12.8,10.7,23
02/06/2016,23:00,278,0.4,61.0,0.3,15.6,85.0,,1021,0,0.001,0.010,0.014,0.024,16.4,11.5,23
03/06/2016,00:00,182,0.9,47.3,0.5,15.5,84.1,,1021,0,,,,,19.5,13.3,
03/06/2016,01:00,250,1.1,15.7,0.3,15.7,83.4,,1021,0,0.001,0.001,0.013,0.014,12.6,2.8,19
03/06/2016,02:00,252,0.9,19.8,0.4,15.8,83.1,,1020,0,0.004,0.001,0.009,0.010,16.4,9.4,16
03/06/2016,03:00,266,0.9,37.4,0.7,15.6,83.0,,1020,0,0.004,0.000,0.010,0.010,6.9,1.9,15
03/06/2016,04:00,260,0.6,34.4,0.3,15.2,84.3,,1020,0,0.001,0.007,0.010,0.017,-2.5,-1.4,15
03/06/2016,05:00,240,0.6,26.4,0.3,15.1,84.9,,1020,0,0.000,0.004,0.010,0.013,,,16
03/06/2016,06:00,285,0.3,71.2,0.3,15.2,84.8,,1020,5,0.001,0.011,0.011,0.022,7.6,5.5,17
03/06/2016,07:00,239,0.7,35.7,0.3,15.4,85.0,,1021,62,0.001,0.015,0.010,0.025,13.6,6.0,18
03/06/2016,08:00,286,0.7,35.6,0.4,16.5,80.9,,1021,99,0.002,0.021,0.016,0.037,11.3,6.8,28
03/06/2016,09:00,261,1.0,23.5,0.5,17.7,76.8,,1021,300,0.007,0.007,0.015,0.022,10.1,11.9,16
03/06/2016,10:00,248,0.9,54.4,0.6,19.4,67.9,,1021,296,0.008,0.011,0.015,0.026,9.2,7.7,17
03/06/2016,11:00,11,0.5,165.7,0.7,20.6,64.7,,1020,255,0.009,0.009,0.016,0.025,14.8,5.3,17
03/06/2016,12:00,153,1.2,44.5,0.6,18.6,81.8,,1018,220,0.007,0.014,0.019,0.033,21.7,7.7,20
03/06/2016,13:00,126,2.3,20.5,0.7,19.6,75.6,,1018,244,0.016,0.005,0.012,0.017,15.1,4.9,8
03/06/2016,14:00,128,2.4,17.5,0.7,20.1,69.3,,1017,214,0.020,0.002,0.008,0.010,2.5,-1.4,6
03/06/2016,15:00,131,2.3,17.7,0.7,20.5,68.5,,1017,124,0.021,0.001,0.007,0.008,3.6,1.7,6
03/06/2016,16:00,130,1.6,43.9,0.5,20.1,71.6,,1017,27,0.015,0.001,0.012,0.013,0.4,0.1,11
03/06/2016,17:00,162,1.7,14.4,0.5,19.3,75.4,,1017,0,0.011,0.000,0.014,0.014,20.2,10.7,9
03/06/2016,18:00,166,2.0,15.4,0.6,18.7,81.4,,1017,0,0.007,0.000,0.017,0.017,,,12
03/06/2016,19:00,137,1.5,51.3,1.1,18.5,84.2,,1017,0,0.006,0.001,0.018,0.019,7.6,-0.9,13
03/06/2016,20:00,84,2.2,24.3,0.7,18.6,84.4,,1016,0,0.017,0.000,0.007,0.007,5.8,3.9,11
03/06/2016,21:00,110,0.4,141.9,0.5,18.6,86.2,,1015,0,0.014,0.000,0.008,0.008,6.8,2.2,12
03/06/2016,22:00,208,1.2,30.7,0.5,18.4,86.8,,1015,0,0.006,0.000,0.011,0.011,11.9,4.3,16
03/06/2016,23:00,90,2.0,29.4,0.9,19.3,86.0,,1014,0,0.014,0.001,0.010,0.010,9.0,1.3,21
04/06/2016,00:00,77,1.5,25.5,0.5,19.9,84.2,,1013,0,,,,,13.3,3.7,
04/06/2016,01:00,59,2.6,17.3,1.0,20.3,82.3,,1013,0,0.013,0.002,0.014,0.016,18.3,2.9,21
04/06/2016,02:00,31,1.8,39.5,1.4,18.9,85.1,,1012,0,0.022,0.000,0.003,0.003,13.3,3.6,12
04/06/2016,03:00,81,1.5,13.8,0.6,19.2,86.9,,1011,0,0.011,0.002,0.015,0.017,-0.5,-3.3,21
04/06/2016,04:00,84,2.7,15.3,0.8,20.0,84.7,,1010,0,0.017,0.001,0.009,0.010,25.3,12.8,29
04/06/2016,05:00,76,3.1,24.6,1.3,20.2,82.7,,1010,0,0.022,0.000,0.005,0.005,30.5,12.4,30
04/06/2016,06:00,74,3.8,14.3,1.4,19.7,85.6,,1010,0,0.020,0.001,0.008,0.009,19.9,5.7,33
04/06/2016,07:00,95,5.7,15.7,1.5,20.0,83.8,,1010,5,0.026,0.000,0.003,0.003,17.0,5.7,37
04/06/2016,08:00,89,3.4,16.1,1.3,19.9,85.1,,1010,8,0.023,0.000,0.005,0.005,,,39
04/06/2016,09:00,78,6.6,23.3,2.1,19.6,85.1,,1009,10,0.026,0.000,0.004,0.004,,,28
04/06/2016,10:00,65,3.7,25.2,1.7,17.9,88.1,,1009,19,0.022,0.001,0.006,0.007,,,5
04/06/2016,11:00,85,4.6,13.2,1.6,19.4,88.1,,1007,78,0.022,0.001,0.007,0.008,,,18
04/06/2016,12:00,51,4.0,22.3,1.6,20.3,84.6,,1006,113,0.023,0.001,0.005,0.006,,,25
04/06/2016,13:00,54,4.7,13.5,1.3,21.5,79.4,,1005,142,0.023,0.001,0.003,0.004,,,24
04/06/2016,14:00,47,2.7,18.7,1.2,21.2,79.8,,1005,73,0.021,0.001,0.004,0.005,,,25
04/06/2016,15:00,47,1.5,21.9,0.8,20.9,80.6,,1004,39,0.017,0.001,0.006,0.007,,,20
04/06/2016,16:00,314,0.4,113.8,0.6,20.0,84.9,,1004,8,0.013,0.001,0.008,0.009,,,13
04/06/2016,17:00,278,0.4,76.4,0.4,19.1,86.4,,1003,1,0.016,0.000,0.005,0.005,,,7
04/06/2016,18:00,276,0.7,56.1,0.7,18.9,87.2,,1003,0,0.013,0.000,0.006,0.006,,,6
04/06/2016,19:00,257,1.6,13.8,0.5,18.8,87.7,,1002,0,0.016,0.000,0.005,0.005,,,6
