Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Methane (ppb),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1),PM10 Black Carbon (ug/m^3)
21/01/2016,11:00,,,,,,,,,,,,,,,,,
21/01/2016,12:00,,,,,,,,,,,,,,,,,
21/01/2016,13:00,,,,,,,,,,,,,,,,,
21/01/2016,14:00,,,,,,,,,,,,,,,,,
21/01/2016,15:00,,,,,,,,,,,,,,,,,
21/01/2016,16:00,,,,,,,,,,,,,,,,,
21/01/2016,17:00,,,,,,,,,,,,,,,,,
21/01/2016,18:00,,,,,,,,,,,,,,,,,
21/01/2016,19:00,,,,,,,,,,,,,,,,,
21/01/2016,20:00,,,,,,,,,,,,,,,,,
21/01/2016,21:00,,,,,,,,,,,,,,,,,
21/01/2016,22:00,,,,,,,,,,,,,,,,,
21/01/2016,23:00,,,,,,,,,,,,,,,,,
22/01/2016,00:00,,,,,,,,,,,,,,,,,
22/01/2016,01:00,,,,,,,,,,,,,,,,,
22/01/2016,02:00,,,,,,,,,,,,,,,,,
22/01/2016,03:00,,,,,,,,,,,,,,,,,
22/01/2016,04:00,,,,,,,,,,,,,,,,,
22/01/2016,05:00,,,,,,,,,,,,,,,,,
22/01/2016,06:00,,,,,,,,,,,,,,,,,
22/01/2016,07:00,,,,,,,,,,,,,,,,,
22/01/2016,08:00,,,,,,,,,,,,,,,,,
22/01/2016,09:00,,,,,,,,,,,,,,,,,
22/01/2016,10:00,,,,,,,,,,,,,,,,,
22/01/2016,11:00,,,,,,,,,,,,,,,,,
22/01/2016,12:00,,,,,,,,,,,,,,,,,
22/01/2016,13:00,,,,,,,,,,,,,,,,,
22/01/2016,14:00,,,,,,,,,,,,,,,,,
22/01/2016,15:00,,,,,,,,,,,,,,,,,
22/01/2016,16:00,,,,,,,,,,,,,,,,,
22/01/2016,17:00,,,,,,,,,,,,,,,,,
22/01/2016,18:00,,,,,,,,,,,,,,,,,
22/01/2016,19:00,,,,,,,,,,,,,,,,,
22/01/2016,20:00,,,,,,,,,,,,,,,,,
22/01/2016,21:00,,,,,,,,,,,,,,,,,
22/01/2016,22:00,,,,,,,,,,,,,,,,,
22/01/2016,23:00,,,,,,,,,,,,,,,,,
23/01/2016,00:00,,,,,,,,,,,,,,,,,
23/01/2016,01:00,,,,,,,,,,,,,,,,,
23/01/2016,02:00,,,,,,,,,,,,,,,,,
23/01/2016,03:00,,,,,,,,,,,,,,,,,
23/01/2016,04:00,,,,,,,,,,,,,,,,,
23/01/2016,05:00,,,,,,,,,,,,,,,,,
23/01/2016,06:00,,,,,,,,,,,,,,,,,
23/01/2016,07:00,,,,,,,,,,,,,,,,,
23/01/2016,08:00,,,,,,,,,,,,,,,,,
23/01/2016,09:00,,,,,,,,,,,,,,,,,
23/01/2016,10:00,,,,,,,,,,,,,,,,,
23/01/2016,11:00,,,,,,,,,,,,,,,,,
23/01/2016,12:00,,,,,,,,,,,,,,,,,
23/01/2016,13:00,,,,,,,,,,,,,,,,,
23/01/2016,14:00,,,,,,,,,,,,,,,,,
23/01/2016,15:00,,,,,,,,,,,,,,,,,
23/01/2016,16:00,,,,,,,,,,,,,,,,,
23/01/2016,17:00,,,,,,,,,,,,,,,,,
23/01/2016,18:00,,,,,,,,,,,,,,,,,
23/01/2016,19:00,,,,,,,,,,,,,,,,,
23/01/2016,20:00,,,,,,,,,,,,,,,,,
23/01/2016,21:00,,,,,,,,,,,,,,,,,
23/01/2016,22:00,,,,,,,,,,,,,,,,,
23/01/2016,23:00,,,,,,,,,,,,,,,,,
24/01/2016,00:00,,,,,,,,,,,,,,,,,
24/01/2016,01:00,,,,,,,,,,,,,,,,,
24/01/2016,02:00,,,,,,,,,,,,,,,,,
24/01/2016,03:00,,,,,,,,,,,,,,,,,
24/01/2016,04:00,,,,,,,,,,,,,,,,,
24/01/2016,05:00,,,,,,,,,,,,,,,,,
24/01/2016,06:00,,,,,,,,,,,,,,,,,
24/01/2016,07:00,,,,,,,,,,,,,,,,,
24/01/2016,08:00,,,,,,,,,,,,,,,,,
24/01/2016,09:00,,,,,,,,,,,,,,,,,
24/01/2016,10:00,,,,,,,,,,,,,,,,,
24/01/2016,11:00,,,,,,,,,,,,,,,,,
24/01/2016,12:00,,,,,,,,,,,,,,,,,
24/01/2016,13:00,,,,,,,,,,,,,,,,,
24/01/2016,14:00,,,,,,,,,,,,,,,,,
24/01/2016,15:00,,,,,,,,,,,,,,,,,
24/01/2016,16:00,,,,,,,,,,,,,,,,,
24/01/2016,17:00,,,,,,,,,,,,,,,,,
24/01/2016,18:00,,,,,,,,,,,,,,,,,
24/01/2016,19:00,,,,,,,,,,,,,,,,,
24/01/2016,20:00,,,,,,,,,,,,,,,,,
24/01/2016,21:00,,,,,,,,,,,,,,,,,
24/01/2016,22:00,,,,,,,,,,,,,,,,,
24/01/2016,23:00,,,,,,,,,,,,,,,,,
25/01/2016,00:00,,,,,,,,,,,,,,,,,
25/01/2016,01:00,,,,,,,,,,,,,,,,,
25/01/2016,02:00,,,,,,,,,,,,,,,,,
25/01/2016,03:00,,,,,,,,,,,,,,,,,
25/01/2016,04:00,,,,,,,,,,,,,,,,,
25/01/2016,05:00,,,,,,,,,,,,,,,,,
25/01/2016,06:00,,,,,,,,,,,,,,,,,
25/01/2016,07:00,,,,,,,,,,,,,,,,,
25/01/2016,08:00,,,,,,,,,,,,,,,,,
25/01/2016,09:00,,,,,,,,,,,,,,,,,
25/01/2016,10:00,,,,,,,,,,,,,,,,,
25/01/2016,11:00,,,,,,,,,,,,,,,,,
25/01/2016,12:00,,,,,,,,,,,,,,,,,
25/01/2016,13:00,,,,,,,,,,,,,,,,,
25/01/2016,14:00,,,,,,,,,,,,,,,,,
25/01/2016,15:00,,,,,,,,,,,,,,,,,
25/01/2016,16:00,,,,,,,,,,,,,,,,,
25/01/2016,17:00,,,,,,,,,,,,,,,,,
25/01/2016,18:00,,,,,,,,,,,,,,,,,
25/01/2016,19:00,,,,,,,,,,,,,,,,,
25/01/2016,20:00,,,,,,,,,,,,,,,,,
25/01/2016,21:00,,,,,,,,,,,,,,,,,
25/01/2016,22:00,,,,,,,,,,,,,,,,,
25/01/2016,23:00,,,,,,,,,,,,,,,,,
26/01/2016,00:00,,,,,,,,,,,,,,,,,
26/01/2016,01:00,,,,,,,,,,,,,,,,,
26/01/2016,02:00,,,,,,,,,,,,,,,,,
26/01/2016,03:00,,,,,,,,,,,,,,,,,
26/01/2016,04:00,,,,,,,,,,,,,,,,,
26/01/2016,05:00,,,,,,,,,,,,,,,,,
26/01/2016,06:00,,,,,,,,,,,,,,,,,
26/01/2016,07:00,,,,,,,,,,,,,,,,,
26/01/2016,08:00,,,,,,,,,,,,,,,,,
26/01/2016,09:00,,,,,,,,,,,,,,,,,
26/01/2016,10:00,,,,,,,,,,,,,,,,,
26/01/2016,11:00,,,,,,,,,,,,,,,,,
26/01/2016,12:00,,,,,,,,,,,,,,,,,
26/01/2016,13:00,,,,,,,,,,,,,,,,,
26/01/2016,14:00,,,,,,,,,,,,,,,,,
26/01/2016,15:00,,,,,,,,,,,,,,,,,
26/01/2016,16:00,,,,,,,,,,,,,,,,,
26/01/2016,17:00,,,,,,,,,,,,,,,,,
26/01/2016,18:00,,,,,,,,,,,,,,,,,
26/01/2016,19:00,,,,,,,,,,,,,,,,,
26/01/2016,20:00,,,,,,,,,,,,,,,,,
26/01/2016,21:00,,,,,,,,,,,,,,,,,
26/01/2016,22:00,,,,,,,,,,,,,,,,,
26/01/2016,23:00,,,,,,,,,,,,,,,,,
27/01/2016,00:00,,,,,,,,,,,,,,,,,
27/01/2016,01:00,,,,,,,,,,,,,,,,,
27/01/2016,02:00,,,,,,,,,,,,,,,,,
27/01/2016,03:00,,,,,,,,,,,,,,,,,
27/01/2016,04:00,,,,,,,,,,,,,,,,,
27/01/2016,05:00,,,,,,,,,,,,,,,,,
27/01/2016,06:00,,,,,,,,,,,,,,,,,
27/01/2016,07:00,,,,,,,,,,,,,,,,,
27/01/2016,08:00,,,,,,,,,,,,,,,,,
27/01/2016,09:00,,,,,,,,,,,,,,,,,
27/01/2016,10:00,,,,,,,,,,,,,,,,,
27/01/2016,11:00,,,,,,,,,,,,,,,,,
27/01/2016,12:00,,,,,,,,,,,,,,,,,
27/01/2016,13:00,,,,,,,,,,,,,,,,,
27/01/2016,14:00,,,,,,,,,,,,,,,,,
27/01/2016,15:00,,,,,,,,,,,,,,,,,
27/01/2016,16:00,,,,,,,,,,,,,,,,,
27/01/2016,17:00,,,,,,,,,,,,,,,,,
27/01/2016,18:00,,,,,,,,,,,,,,,,,
27/01/2016,19:00,,,,,,,,,,,,,,,,,
27/01/2016,20:00,,,,,,,,,,,,,,,,,
27/01/2016,21:00,,,,,,,,,,,,,,,,,
27/01/2016,22:00,,,,,,,,,,,,,,,,,
27/01/2016,23:00,,,,,,,,,,,,,,,,,
28/01/2016,00:00,,,,,,,,,,,,,,,,,
28/01/2016,01:00,,,,,,,,,,,,,,,,,
28/01/2016,02:00,,,,,,,,,,,,,,,,,
28/01/2016,03:00,,,,,,,,,,,,,,,,,
28/01/2016,04:00,,,,,,,,,,,,,,,,,
28/01/2016,05:00,,,,,,,,,,,,,,,,,
28/01/2016,06:00,,,,,,,,,,,,,,,,,
28/01/2016,07:00,,,,,,,,,,,,,,,,,
28/01/2016,08:00,,,,,,,,,,,,,,,,,
28/01/2016,09:00,,,,,,,,,,,,,,,,,
28/01/2016,10:00,,,,,,,,,,,,,,,,,
28/01/2016,11:00,,,,,,,,,,,,,,,,,
28/01/2016,12:00,,,,,,,,,,,,,,,,,
28/01/2016,13:00,,,,,,,,,,,,,,,,,
28/01/2016,14:00,,,,,,,,,,,,,,,,,
28/01/2016,15:00,,,,,,,,,,,,,,,,,
28/01/2016,16:00,,,,,,,,,,,,,,,,,
28/01/2016,17:00,,,,,,,,,,,,,,,,,
28/01/2016,18:00,,,,,,,,,,,,,,,,,
28/01/2016,19:00,,,,,,,,,,,,,,,,,
28/01/2016,20:00,,,,,,,,,,,,,,,,,
28/01/2016,21:00,,,,,,,,,,,,,,,,,
28/01/2016,22:00,,,,,,,,,,,,,,,,,
28/01/2016,23:00,,,,,,,,,,,,,,,,,
29/01/2016,00:00,,,,,,,,,,,,,,,,,
29/01/2016,01:00,,,,,,,,,,,,,,,,,
29/01/2016,02:00,,,,,,,,,,,,,,,,,
29/01/2016,03:00,,,,,,,,,,,,,,,,,
29/01/2016,04:00,,,,,,,,,,,,,,,,,
29/01/2016,05:00,,,,,,,,,,,,,,,,,
29/01/2016,06:00,,,,,,,,,,,,,,,,,
29/01/2016,07:00,,,,,,,,,,,,,,,,,
29/01/2016,08:00,,,,,,,,,,,,,,,,,
29/01/2016,09:00,,,,,,,,,,,,,,,,,
29/01/2016,10:00,,,,,,,,,,,,,,,,,
29/01/2016,11:00,,,,,,,,,,,,,,,,,
29/01/2016,12:00,,,,,,,,,,,,,,,,,
29/01/2016,13:00,,,,,,,,,,,,,,,,,
29/01/2016,14:00,132,4.9,17.6,1.2,,,,,0.004,0.005,0.009,0.004,,48.4,13.8,16,0.2
29/01/2016,15:00,104,6.2,21.2,1.7,,,,,0.002,0.003,0.005,0.003,,59.2,7.9,25,0.3
29/01/2016,16:00,97,7.1,5.8,1.0,,,,,0.000,0.000,0.000,0.001,,49.0,6.8,32,0.2
29/01/2016,17:00,103,8.8,4.9,1.3,,,,,0.000,0.000,0.000,0.000,,26.1,5.3,35,0.2
29/01/2016,18:00,106,9.4,4.4,1.4,,,,,0.000,0.000,0.000,0.001,,28.7,7.2,35,0.2
29/01/2016,19:00,114,8.3,8.4,1.7,,,,,0.000,0.001,0.001,0.001,,26.8,5.9,33,0.3
29/01/2016,20:00,132,6.6,9.5,1.3,,,,,0.000,0.001,0.001,0.001,,26.4,6.2,33,0.2
29/01/2016,21:00,137,5.3,8.6,1.0,,,,,0.011,0.006,0.017,0.012,,15.4,4.2,30,0.3
29/01/2016,22:00,142,4.5,9.1,1.2,,,,,0.024,0.010,0.034,0.014,,10.7,2.0,28,0.4
29/01/2016,23:00,149,4.1,9.6,0.9,,,,,0.014,0.005,0.018,0.010,,11.8,4.6,28,0.3
30/01/2016,00:00,151,4.5,8.9,0.9,,,0.0,,,,,,,20.3,6.8,,0.2
30/01/2016,01:00,148,4.4,8.8,1.0,,,0.0,,0.000,0.000,0.000,0.001,,16.8,6.2,26,0.2
30/01/2016,02:00,147,4.5,8.8,0.9,,,0.0,,0.000,0.000,0.000,0.000,,14.6,5.1,33,0.2
30/01/2016,03:00,150,4.5,9.0,1.1,,,0.0,,0.000,0.000,0.000,0.000,,18.4,7.3,36,0.2
30/01/2016,04:00,146,4.9,10.4,1.2,,,0.0,,0.001,0.001,0.002,0.001,,18.1,6.9,36,0.2
30/01/2016,05:00,144,4.5,11.4,0.9,,,0.0,,0.011,0.005,0.015,0.007,,12.5,3.3,32,0.3
30/01/2016,06:00,150,4.1,8.9,0.9,,,0.0,,0.000,0.000,0.000,0.001,,15.6,6.6,33,0.3
30/01/2016,07:00,147,4.5,11.4,1.1,,,0.0,,0.001,0.001,0.002,0.001,,25.4,8.6,27,0.2
30/01/2016,08:00,138,5.0,10.4,1.1,,,0.0,,0.053,0.011,0.064,0.023,,26.4,8.1,22,0.3
30/01/2016,09:00,134,4.3,9.7,1.2,,,0.0,,0.031,0.009,0.040,0.017,,15.4,4.5,21,0.4
30/01/2016,10:00,127,5.2,11.8,1.1,,,0.0,,0.009,0.004,0.013,0.009,,17.3,5.9,19,0.2
30/01/2016,11:00,115,6.4,11.3,1.3,,,0.0,,0.003,0.003,0.005,0.003,,22.9,6.0,15,0.2
30/01/2016,12:00,104,8.6,4.6,1.3,,,0.0,,0.003,0.002,0.005,0.002,,34.7,6.5,20,0.3
30/01/2016,13:00,101,9.9,5.8,1.4,,,0.0,,0.001,0.001,0.001,0.001,,37.4,5.0,18,0.2
30/01/2016,14:00,95,8.6,4.8,1.5,,,0.0,,0.000,0.000,0.000,0.000,,40.0,3.5,15,0.2
30/01/2016,15:00,95,8.8,6.6,1.4,,,0.0,,0.000,0.000,0.000,0.001,,34.6,3.0,19,0.2
30/01/2016,16:00,113,7.0,8.1,2.0,,,0.1,,0.000,0.002,0.002,0.001,,31.2,5.0,17,0.3
30/01/2016,17:00,115,7.0,9.2,1.3,,,0.0,,0.001,0.004,0.005,0.002,,19.5,2.6,22,0.3
30/01/2016,18:00,102,8.0,6.8,2.1,,,0.0,,0.000,0.000,0.000,0.001,,17.5,3.5,25,0.2
30/01/2016,19:00,113,7.0,10.7,1.5,,,0.2,,0.001,0.002,0.003,0.001,,14.2,3.2,33,0.3
30/01/2016,20:00,136,5.0,8.6,1.0,,,0.0,,0.003,0.004,0.007,0.007,,17.4,10.4,30,0.4
30/01/2016,21:00,130,5.6,13.1,1.6,,,0.3,,0.000,0.001,0.001,0.002,,11.3,6.2,31,0.3
30/01/2016,22:00,130,4.7,14.9,1.8,,,4.9,,0.000,0.003,0.003,0.001,,9.5,0.8,39,0.4
30/01/2016,23:00,199,1.8,23.5,0.5,,,0.0,,0.012,0.014,0.026,0.004,,13.5,3.4,36,0.3
31/01/2016,00:00,177,2.5,14.0,0.7,,,0.0,,,,,,,14.1,3.6,,0.1
31/01/2016,01:00,178,3.7,9.6,0.8,,,0.0,,0.000,0.004,0.004,0.001,,17.5,1.9,32,0.1
31/01/2016,02:00,172,3.5,8.8,0.7,,,0.0,,0.000,0.001,0.001,0.000,,25.2,0.9,37,0.2
31/01/2016,03:00,162,3.2,13.7,0.8,,,0.0,,0.010,0.003,0.013,0.004,,38.5,6.7,38,0.2
31/01/2016,04:00,169,3.0,9.8,0.7,,,0.0,,0.000,0.001,0.001,0.001,,23.3,4.8,37,0.2
31/01/2016,05:00,155,3.5,14.6,1.1,,,0.7,,0.015,0.004,0.019,0.005,,27.7,8.3,40,0.2
31/01/2016,06:00,158,3.3,9.1,0.7,,,0.0,,0.002,0.003,0.004,0.002,,14.2,0.1,38,0.2
31/01/2016,07:00,146,3.6,9.9,0.8,,,0.0,,0.021,0.005,0.026,0.009,,13.0,1.2,38,0.1
31/01/2016,08:00,139,4.5,9.9,1.0,,,0.1,,0.039,0.008,0.047,0.021,,13.9,5.7,43,0.2
31/01/2016,09:00,130,5.3,10.4,1.6,,,0.0,,0.002,0.002,0.004,0.008,,17.6,9.0,47,0.1
31/01/2016,10:00,125,6.3,8.8,1.2,,,0.0,,0.001,0.002,0.003,0.003,,17.0,7.4,55,0.1
31/01/2016,11:00,114,6.8,10.2,2.1,,,0.0,,0.002,0.001,0.003,0.003,,19.4,8.1,57,0.1
31/01/2016,12:00,116,7.0,8.2,1.9,,,0.0,,0.000,0.001,0.001,0.001,,19.5,7.8,58,0.1
31/01/2016,13:00,111,7.5,11.3,2.1,,,0.0,,0.000,0.000,0.000,0.001,,17.9,8.1,72,0.2
31/01/2016,14:00,129,5.9,11.1,1.3,,,0.1,,0.003,0.002,0.005,0.003,,20.6,10.5,107,0.2
31/01/2016,15:00,144,3.9,13.7,1.2,,,0.0,,0.030,0.007,0.037,0.019,,23.0,16.6,92,0.1
31/01/2016,16:00,123,3.9,14.4,1.2,,,0.0,,0.014,0.007,0.021,0.013,,18.8,12.9,84,0.2
31/01/2016,17:00,112,5.9,14.3,2.4,,,0.7,,0.002,0.003,0.004,0.002,,24.0,15.2,77,0.2
31/01/2016,18:00,127,4.9,12.0,1.8,,,0.0,,0.001,0.002,0.003,0.001,,25.6,14.3,76,0.2
31/01/2016,19:00,111,7.3,8.4,1.6,,,0.0,,0.000,0.000,0.000,0.001,,20.9,9.3,63,0.2
31/01/2016,20:00,138,4.3,18.1,1.0,,,0.0,,0.001,0.001,0.001,0.001,,17.5,8.0,40,0.2
31/01/2016,21:00,163,3.1,10.1,0.6,,,0.3,,0.004,0.005,0.008,0.004,,34.1,8.8,43,0.2
31/01/2016,22:00,152,3.0,12.3,0.9,,,0.3,,0.004,0.004,0.008,0.006,,35.3,6.7,37,0.2
31/01/2016,23:00,154,2.6,12.9,0.8,,,0.3,,0.005,0.005,0.010,0.006,,13.8,5.0,38,0.2
01/02/2016,00:00,160,2.7,9.7,0.6,,,0.0,,,,,,,16.2,-1.7,,0.1
01/02/2016,01:00,162,2.5,8.9,0.5,,,0.0,,0.001,0.004,0.005,0.004,,35.6,8.7,35,0.1
01/02/2016,02:00,168,2.5,9.7,0.5,,,0.0,,0.001,0.003,0.003,0.003,,68.0,12.5,35,0.1
01/02/2016,03:00,164,2.6,9.3,0.5,,,0.0,,0.000,0.002,0.002,0.002,,54.4,6.2,32,0.2
01/02/2016,04:00,153,2.7,8.9,0.5,,,0.0,,0.001,0.004,0.005,0.002,,39.6,4.2,25,0.2
01/02/2016,05:00,158,2.9,8.8,0.5,,,0.0,,0.001,0.002,0.003,0.002,,20.2,1.9,22,0.2
01/02/2016,06:00,163,2.7,8.9,0.7,,,0.0,,0.000,0.001,0.001,0.001,,30.6,5.3,23,0.2
01/02/2016,07:00,145,3.9,11.4,0.9,,,0.0,,0.046,0.009,0.055,0.017,,41.8,-0.5,19,0.2
01/02/2016,08:00,137,5.1,10.2,1.0,,,0.0,,0.035,0.010,0.045,0.020,,19.1,6.4,20,0.1
01/02/2016,09:00,127,5.1,10.8,1.3,,,0.0,,0.003,0.003,0.006,0.005,,18.4,4.6,19,0.1
01/02/2016,10:00,114,5.8,10.7,1.1,,,0.0,,0.004,0.003,0.007,0.003,,20.7,7.4,17,0.2
01/02/2016,11:00,112,5.8,14.2,1.5,,,0.0,,0.006,0.003,0.008,0.004,,19.0,4.2,14,0.2
01/02/2016,12:00,116,6.8,10.3,1.5,,,0.0,,0.003,0.002,0.005,0.002,,21.4,7.4,12,0.2
01/02/2016,13:00,105,7.8,6.6,1.2,,,0.0,,0.000,0.001,0.001,0.001,,17.7,4.3,12,0.2
01/02/2016,14:00,105,7.9,5.9,1.4,,,0.0,,0.000,0.000,0.000,0.001,,12.6,-0.8,13,0.1
01/02/2016,15:00,100,7.9,5.6,1.1,,,0.0,,0.000,0.000,0.000,0.000,,13.1,1.0,15,0.1
01/02/2016,16:00,100,7.8,5.2,1.1,,,0.0,,0.000,0.000,0.000,0.000,,13.1,2.7,15,0.2
01/02/2016,17:00,105,7.8,5.8,1.2,,,0.0,,0.000,0.000,0.000,0.000,,15.6,4.3,18,0.1
01/02/2016,18:00,104,8.3,6.5,1.3,,,0.0,,0.000,0.000,0.000,0.000,,16.5,3.3,18,0.2
01/02/2016,19:00,107,8.1,6.1,1.3,,,0.0,,0.000,0.000,0.000,0.000,,17.8,4.7,18,0.2
01/02/2016,20:00,111,8.1,7.1,1.5,,,0.0,,0.000,0.000,0.000,0.000,,15.8,2.4,19,0.2
01/02/2016,21:00,123,6.2,11.7,1.6,,,0.0,,0.000,0.003,0.003,0.001,,19.6,4.8,21,0.2
01/02/2016,22:00,129,5.6,11.6,1.6,,,0.0,,0.003,0.007,0.009,0.004,,20.0,3.7,24,0.2
01/02/2016,23:00,142,4.4,8.8,1.0,,,0.0,,0.013,0.012,0.025,0.015,,21.1,4.7,24,0.2
02/02/2016,00:00,148,3.4,11.2,0.9,,,0.0,,,,,,,20.2,3.9,,0.4
02/02/2016,01:00,151,3.3,9.9,0.8,,,0.0,,0.006,0.008,0.013,0.006,,21.8,2.1,19,0.3
02/02/2016,02:00,141,4.4,9.0,1.0,,,0.0,,0.032,0.016,0.048,0.021,,22.2,4.1,22,0.4
02/02/2016,03:00,146,3.7,10.6,1.0,,,0.0,,0.026,0.015,0.041,0.020,,20.3,2.5,22,0.4
02/02/2016,04:00,154,3.3,9.6,0.7,,,0.0,,0.000,0.003,0.003,0.002,,32.1,1.6,21,0.3
02/02/2016,05:00,157,3.3,8.5,0.7,,,0.0,,0.000,0.001,0.001,0.001,,26.6,2.5,20,0.3
02/02/2016,06:00,173,3.1,11.3,0.8,,,0.0,,0.000,0.001,0.001,0.000,,52.9,2.6,27,0.3
02/02/2016,07:00,166,3.8,10.7,0.7,,,0.0,,0.001,0.001,0.001,0.000,,84.0,1.6,21,0.3
02/02/2016,08:00,142,4.5,14.7,1.1,,,0.0,,0.025,0.009,0.033,0.015,,55.3,3.5,19,0.3
02/02/2016,09:00,117,5.7,11.6,1.4,,,0.0,,0.003,0.004,0.007,0.005,,33.8,5.3,20,0.2
02/02/2016,10:00,114,6.5,8.7,1.2,,,0.0,,0.001,0.002,0.003,0.002,,44.1,6.5,17,0.2
02/02/2016,11:00,103,7.1,7.5,1.1,,,0.0,,0.000,0.000,0.000,0.000,,36.9,8.5,17,0.2
02/02/2016,12:00,96,8.0,6.4,1.1,,,0.0,,0.000,0.000,0.000,0.000,,43.6,7.7,20,0.2
02/02/2016,13:00,94,8.3,5.4,1.1,,,0.0,,0.000,0.000,0.000,0.000,,50.7,6.5,19,0.2
02/02/2016,14:00,96,8.7,5.8,1.1,,,0.0,,0.000,0.000,0.000,0.000,,38.5,1.7,17,0.2
02/02/2016,15:00,96,8.8,5.4,1.3,,,0.0,,0.000,0.000,0.000,0.000,,35.0,2.3,20,0.2
02/02/2016,16:00,96,8.6,6.2,1.2,,,0.0,,0.000,0.000,0.000,0.000,,38.4,2.8,19,0.2
02/02/2016,17:00,102,8.5,6.0,1.3,,,0.0,,0.000,0.000,0.000,0.000,,34.8,2.4,21,0.4
02/02/2016,18:00,107,8.4,5.9,1.4,,,0.0,,0.000,0.000,0.000,0.000,,35.1,1.5,22,0.2
02/02/2016,19:00,111,7.6,8.1,1.4,,,0.0,,0.000,0.000,0.000,0.000,,34.7,4.1,21,0.3
02/02/2016,20:00,117,6.8,8.2,1.3,,,0.0,,0.000,0.001,0.001,0.000,,32.4,2.1,18,0.2
02/02/2016,21:00,129,5.7,12.1,1.2,,,0.0,,0.000,0.002,0.002,0.001,,26.3,-0.3,17,0.2
02/02/2016,22:00,139,5.0,7.7,1.0,,,0.0,,0.000,0.002,0.002,0.003,,20.9,2.3,15,0.3
02/02/2016,23:00,145,3.7,9.6,0.9,,,0.0,,0.004,0.010,0.014,0.009,,18.1,3.1,16,0.4
03/02/2016,00:00,169,2.5,10.4,0.6,,,0.0,,,,,,,36.6,2.7,,0.2
03/02/2016,01:00,176,3.0,7.8,0.5,,,0.0,,0.000,0.000,0.000,0.000,,57.3,3.2,16,0.2
03/02/2016,02:00,175,3.3,8.1,0.7,,,0.0,,0.000,0.002,0.002,0.000,,61.8,3.0,21,0.2
03/02/2016,03:00,176,2.8,7.5,0.6,,,0.0,,0.000,0.000,0.000,0.000,,80.2,5.3,19,0.2
03/02/2016,04:00,177,2.5,9.1,0.5,,,0.0,,0.000,0.000,0.000,0.000,,50.2,4.6,17,0.2
03/02/2016,05:00,174,2.8,8.4,0.5,,,0.0,,0.000,0.000,0.000,0.000,,58.7,2.9,22,0.2
03/02/2016,06:00,176,3.0,7.6,0.5,,,0.0,,0.000,0.000,0.000,0.000,,72.7,7.1,19,0.3
03/02/2016,07:00,168,3.4,10.7,0.8,,,0.0,,0.000,0.001,0.001,0.000,,64.3,7.1,21,0.3
03/02/2016,08:00,148,3.9,15.4,0.9,,,0.0,,0.034,0.012,0.046,0.017,,61.1,5.3,17,0.3
03/02/2016,09:00,136,4.5,11.0,0.9,,,0.0,,0.040,0.013,0.053,0.026,,22.1,2.1,17,0.3
03/02/2016,10:00,139,4.7,9.9,1.0,,,0.0,,0.033,0.014,0.046,0.020,,22.4,3.4,16,0.3
03/02/2016,11:00,133,4.6,9.6,0.9,,,0.0,,0.018,0.009,0.027,0.016,,17.4,2.2,16,0.3
03/02/2016,12:00,112,5.4,14.2,1.8,,,0.0,,0.002,0.002,0.004,0.004,,21.9,5.7,15,0.9
03/02/2016,13:00,108,8.2,9.0,1.7,,,0.0,,0.000,0.000,0.000,0.000,,17.7,3.4,12,0.3
03/02/2016,14:00,127,6.3,14.7,1.4,,,0.0,,0.002,0.003,0.005,0.001,,16.1,1.6,11,0.3
03/02/2016,15:00,138,4.5,9.7,0.9,,,0.0,,0.020,0.009,0.029,0.017,,11.1,2.9,14,0.4
03/02/2016,16:00,132,4.6,10.1,0.9,,,0.0,,0.002,0.006,0.007,0.004,,14.8,2.9,14,0.3
03/02/2016,17:00,120,5.7,8.6,1.1,,,0.0,,0.001,0.003,0.004,0.001,,14.7,0.5,16,0.2
03/02/2016,18:00,123,5.1,9.3,1.1,,,0.0,,0.000,0.002,0.002,0.000,,20.1,1.1,16,0.3
03/02/2016,19:00,133,4.8,10.0,1.0,,,0.0,,0.000,0.003,0.003,0.002,,18.6,1.1,17,0.4
03/02/2016,20:00,138,4.8,8.3,0.8,,,0.0,,0.000,0.002,0.002,0.003,,19.2,5.1,17,0.3
03/02/2016,21:00,136,4.4,8.8,0.9,,,0.0,,0.000,0.003,0.003,0.003,,16.4,3.6,17,0.5
03/02/2016,22:00,144,4.2,9.9,0.9,,,0.0,,0.016,0.012,0.028,0.013,,17.6,3.9,17,0.4
03/02/2016,23:00,108,5.8,20.0,1.6,,,1.6,,0.005,0.003,0.008,0.004,,14.4,3.0,18,1.6
04/02/2016,00:00,146,3.6,11.8,1.2,,,3.7,,,,,,,10.9,3.3,,0.7
04/02/2016,01:00,154,2.9,12.6,0.8,,,0.3,,0.000,0.000,0.000,0.000,,5.7,0.8,11,0.4
04/02/2016,02:00,153,2.9,12.1,0.8,,,2.2,,0.003,0.003,0.005,0.002,,5.5,0.7,12,0.5
