Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (ppm),PM10 (ug/m^3)
13/11/2015,13:00,162,2.7,64.9,2.2,41.7,0.022,18.7
13/11/2015,14:00,153,4.8,20.4,1.7,40.7,0.000,23.9
13/11/2015,15:00,129,2.0,58.0,1.7,38.9,0.001,25.1
13/11/2015,16:00,32,2.1,21.5,1.1,38.3,0.003,24.7
13/11/2015,17:00,11,1.9,172.4,1.1,37.3,0.002,25.2
13/11/2015,18:00,142,1.7,53.7,1.3,35.2,0.001,16.3
13/11/2015,19:00,75,2.8,28.8,1.3,34.3,0.001,21.5
13/11/2015,20:00,48,3.3,24.3,1.7,29.3,0.001,55.0
13/11/2015,21:00,15,1.7,25.5,0.9,26.1,0.001,36.7
13/11/2015,22:00,44,1.8,24.8,1.0,25.7,0.001,32.2
13/11/2015,23:00,38,1.2,39.1,0.6,25.3,0.001,22.8
14/11/2015,00:00,359,1.8,21.3,0.9,24.7,,31.8
14/11/2015,01:00,354,1.0,165.2,0.6,23.9,0.001,7.4
14/11/2015,02:00,60,0.4,57.5,0.3,23.5,0.001,11.0
14/11/2015,03:00,156,1.0,34.2,0.6,23.2,0.004,13.4
14/11/2015,04:00,129,0.9,30.7,0.4,23.2,0.017,12.2
14/11/2015,05:00,204,0.5,32.4,0.2,23.1,0.024,13.9
14/11/2015,06:00,154,0.5,40.1,0.3,23.6,0.048,19.2
14/11/2015,07:00,180,1.3,30.0,0.5,26.6,0.059,28.8
14/11/2015,08:00,175,2.7,22.1,1.2,29.4,0.026,26.2
14/11/2015,09:00,166,3.0,24.8,1.3,31.5,0.017,26.3
14/11/2015,10:00,164,3.2,22.8,1.2,34.2,0.001,18.5
14/11/2015,11:00,161,2.9,27.5,1.3,36.4,0.000,23.5
14/11/2015,12:00,139,2.0,48.0,1.2,38.1,0.000,17.1
14/11/2015,13:00,163,2.2,45.7,1.4,38.8,0.000,13.9
14/11/2015,14:00,148,2.8,31.3,1.5,38.7,0.000,16.3
14/11/2015,15:00,138,2.4,38.4,1.3,39.1,0.000,17.5
14/11/2015,16:00,166,3.0,34.2,1.5,38.7,0.000,16.0
14/11/2015,17:00,185,2.6,29.0,1.2,38.2,0.000,17.5
14/11/2015,18:00,165,2.8,22.3,1.1,36.4,0.000,21.5
14/11/2015,19:00,186,1.9,22.2,0.9,34.2,0.000,22.1
14/11/2015,20:00,189,2.1,21.4,0.9,33.2,0.000,13.5
14/11/2015,21:00,178,2.2,21.5,1.2,31.9,0.000,9.0
14/11/2015,22:00,163,4.0,13.2,1.2,31.4,0.000,8.5
14/11/2015,23:00,162,4.1,14.7,1.8,30.1,0.000,11.4
15/11/2015,00:00,161,4.5,13.6,1.6,29.0,,19.3
15/11/2015,01:00,159,4.2,12.6,1.3,27.6,0.000,15.0
15/11/2015,02:00,156,5.0,13.9,1.6,26.7,0.000,22.9
15/11/2015,03:00,151,3.6,15.0,1.3,25.9,0.000,21.2
15/11/2015,04:00,152,2.9,15.3,1.1,25.1,0.000,19.2
15/11/2015,05:00,147,1.6,14.3,0.6,24.5,0.000,17.8
15/11/2015,06:00,154,2.7,13.8,1.2,24.6,0.000,16.4
15/11/2015,07:00,147,4.0,13.6,1.8,25.7,0.000,16.5
15/11/2015,08:00,148,4.8,16.1,1.6,27.5,0.000,17.3
15/11/2015,09:00,149,4.2,15.3,1.4,29.3,0.000,16.4
15/11/2015,10:00,145,3.6,21.7,1.4,31.2,0.000,16.2
15/11/2015,11:00,149,3.2,24.8,1.3,32.7,0.000,15.9
15/11/2015,12:00,162,2.8,32.7,1.5,33.9,0.000,13.2
15/11/2015,13:00,183,2.1,42.9,1.2,34.9,0.000,11.8
15/11/2015,14:00,164,2.3,42.6,1.3,35.2,0.000,9.9
15/11/2015,15:00,182,2.6,29.7,1.3,35.4,0.000,10.1
15/11/2015,16:00,209,2.6,30.3,1.3,35.1,0.000,8.9
15/11/2015,17:00,203,2.7,22.6,1.1,34.3,0.000,8.6
15/11/2015,18:00,200,2.2,22.4,1.0,33.1,0.000,13.5
15/11/2015,19:00,202,2.1,19.2,0.9,30.9,0.000,12.5
15/11/2015,20:00,207,2.0,19.2,0.8,29.9,0.000,10.1
15/11/2015,21:00,194,2.0,20.1,0.9,28.8,0.000,9.2
15/11/2015,22:00,180,1.9,19.8,0.8,27.7,0.000,8.1
15/11/2015,23:00,182,1.2,17.7,0.4,25.7,0.000,8.9
16/11/2015,00:00,162,2.7,17.0,1.6,25.4,,12.2
16/11/2015,01:00,163,4.1,13.8,1.4,25.7,0.000,8.3
16/11/2015,02:00,164,2.8,14.0,0.9,24.4,0.000,8.4
16/11/2015,03:00,172,1.7,17.2,0.6,23.0,0.000,7.9
16/11/2015,04:00,177,1.8,16.9,0.6,22.2,0.000,7.0
16/11/2015,05:00,173,1.5,17.0,0.5,21.4,0.000,9.2
16/11/2015,06:00,178,1.3,20.5,0.5,21.8,0.000,12.8
16/11/2015,07:00,158,2.3,21.6,1.1,25.2,0.000,13.5
16/11/2015,08:00,153,3.4,16.3,1.2,27.9,0.000,8.9
16/11/2015,09:00,155,3.5,18.6,1.3,30.0,0.000,7.7
16/11/2015,10:00,162,2.8,30.5,1.2,31.7,0.000,6.6
16/11/2015,11:00,174,2.7,25.5,1.3,33.3,0.000,6.8
16/11/2015,12:00,158,2.4,32.7,1.3,34.8,0.000,4.9
16/11/2015,13:00,139,2.1,45.6,1.3,35.6,0.000,2.0
16/11/2015,14:00,152,1.5,52.6,1.0,36.8,0.000,5.0
16/11/2015,15:00,165,1.6,56.7,1.2,36.6,0.000,3.8
16/11/2015,16:00,173,1.5,65.6,1.3,36.9,0.000,6.0
16/11/2015,17:00,194,2.3,36.1,1.2,35.9,0.021,8.0
16/11/2015,18:00,202,2.3,22.2,1.0,33.5,0.000,12.4
16/11/2015,19:00,197,1.5,20.1,0.7,30.8,0.000,13.7
16/11/2015,20:00,161,0.7,21.0,0.3,27.9,0.000,21.8
16/11/2015,21:00,153,1.1,26.1,0.4,26.7,0.000,16.9
16/11/2015,22:00,161,1.1,13.2,0.4,25.0,0.000,18.2
16/11/2015,23:00,168,1.0,12.9,0.2,23.6,0.000,13.1
17/11/2015,00:00,181,1.2,14.7,0.3,22.9,,13.2
17/11/2015,01:00,182,1.2,18.2,0.5,23.1,0.000,6.9
17/11/2015,02:00,175,1.6,20.4,0.7,23.3,0.000,10.1
17/11/2015,03:00,170,1.6,19.8,0.8,23.4,0.000,9.4
17/11/2015,04:00,179,1.4,18.1,0.5,22.1,0.000,9.1
17/11/2015,05:00,185,1.3,16.3,0.4,20.8,0.000,10.0
17/11/2015,06:00,181,1.6,17.1,0.6,22.1,0.000,17.6
17/11/2015,07:00,158,2.8,15.9,1.2,26.1,0.000,15.4
17/11/2015,08:00,149,3.5,15.3,1.3,29.6,0.000,10.9
17/11/2015,09:00,142,4.1,18.2,1.5,31.4,0.000,13.3
17/11/2015,10:00,136,2.8,25.7,1.2,33.4,0.000,5.9
17/11/2015,11:00,152,2.7,33.0,1.4,34.9,0.000,4.5
17/11/2015,12:00,135,2.1,44.6,1.4,36.1,0.000,5.6
17/11/2015,13:00,113,1.7,56.2,1.2,37.4,0.000,5.3
17/11/2015,14:00,138,1.7,55.9,1.3,38.0,0.000,6.0
17/11/2015,15:00,136,1.7,47.7,1.1,38.3,0.000,7.7
17/11/2015,16:00,152,3.0,30.3,1.4,37.5,0.000,6.8
17/11/2015,17:00,137,2.8,25.8,1.4,37.2,0.000,11.4
17/11/2015,18:00,158,2.4,18.9,1.1,35.3,0.000,15.9
17/11/2015,19:00,144,2.0,13.4,0.8,33.0,0.000,16.1
17/11/2015,20:00,146,1.9,13.3,0.7,31.9,0.000,12.4
17/11/2015,21:00,152,1.4,13.8,0.5,30.3,0.000,14.7
17/11/2015,22:00,163,1.2,12.4,0.4,27.9,0.000,18.5
17/11/2015,23:00,155,1.6,13.8,0.4,28.3,0.000,14.1
18/11/2015,00:00,138,1.8,18.9,0.9,28.6,,13.2
18/11/2015,01:00,131,2.8,16.0,1.1,29.9,0.000,7.8
18/11/2015,02:00,137,2.3,14.9,0.9,29.1,0.000,8.5
18/11/2015,03:00,134,2.4,15.4,0.7,28.7,0.000,7.9
18/11/2015,04:00,156,1.7,19.1,0.7,26.5,0.000,11.5
18/11/2015,05:00,169,0.4,99.9,0.6,24.5,0.000,16.0
18/11/2015,06:00,104,1.9,23.4,1.0,27.0,0.000,13.1
18/11/2015,07:00,104,2.4,25.5,1.0,29.9,0.000,12.7
18/11/2015,08:00,95,2.8,29.9,1.4,32.7,0.000,19.2
18/11/2015,09:00,94,3.5,27.6,1.5,34.5,0.000,15.4
18/11/2015,10:00,95,3.3,29.4,1.5,35.7,0.000,14.6
18/11/2015,11:00,85,2.8,34.6,1.5,37.0,0.000,13.4
18/11/2015,12:00,75,2.8,35.1,1.6,38.4,0.000,14.6
18/11/2015,13:00,105,2.6,36.2,1.4,38.5,0.000,9.7
18/11/2015,14:00,102,2.6,39.5,1.3,39.1,0.000,10.2
18/11/2015,15:00,131,3.0,30.2,1.4,38.6,0.000,10.6
18/11/2015,16:00,107,2.5,34.3,1.3,39.0,0.000,13.5
18/11/2015,17:00,95,2.2,32.2,1.1,39.1,0.000,15.9
18/11/2015,18:00,104,2.1,31.0,1.1,36.6,0.000,15.5
18/11/2015,19:00,100,1.4,28.8,0.7,34.7,0.000,14.5
18/11/2015,20:00,86,1.3,27.5,0.7,33.9,0.000,10.8
18/11/2015,21:00,90,1.2,26.2,0.6,32.9,0.000,10.8
18/11/2015,22:00,103,1.4,24.5,0.7,32.4,0.000,9.1
18/11/2015,23:00,99,1.1,27.3,0.5,31.4,0.000,7.8
19/11/2015,00:00,91,1.2,28.7,0.6,30.7,,8.2
19/11/2015,01:00,97,1.3,26.5,0.7,30.2,0.000,5.8
19/11/2015,02:00,104,1.7,22.6,0.7,29.8,0.000,7.2
19/11/2015,03:00,109,1.9,18.9,0.8,29.1,0.000,7.7
19/11/2015,04:00,102,1.5,23.8,0.7,28.6,0.000,8.6
19/11/2015,05:00,96,1.2,23.4,0.6,27.5,0.000,8.8
19/11/2015,06:00,94,1.7,26.5,1.0,28.1,0.000,11.1
19/11/2015,07:00,77,2.7,24.8,1.3,30.7,0.000,17.5
19/11/2015,08:00,65,3.5,23.4,1.6,33.0,0.000,19.7
19/11/2015,09:00,60,3.3,26.1,1.6,34.9,0.000,21.0
19/11/2015,10:00,66,2.9,32.8,1.5,36.5,0.000,16.0
19/11/2015,11:00,85,2.9,33.1,1.5,37.5,0.000,8.8
19/11/2015,12:00,74,2.8,37.6,1.5,38.8,0.000,11.5
19/11/2015,13:00,60,2.1,39.7,1.3,40.2,0.000,13.2
19/11/2015,14:00,64,2.7,33.1,1.5,40.6,0.000,11.9
19/11/2015,15:00,94,2.2,41.3,1.3,39.8,0.000,10.7
19/11/2015,16:00,79,2.2,40.7,1.3,40.3,0.000,11.7
19/11/2015,17:00,95,2.0,38.5,1.2,39.4,0.000,13.8
19/11/2015,18:00,85,2.0,32.8,0.9,37.2,0.000,14.9
19/11/2015,19:00,100,1.6,26.5,0.9,34.8,0.000,12.7
19/11/2015,20:00,77,1.4,24.9,0.7,33.7,0.000,14.8
19/11/2015,21:00,77,1.4,27.0,0.7,32.7,0.000,13.0
19/11/2015,22:00,102,1.6,25.3,0.7,32.3,0.000,9.7
19/11/2015,23:00,109,1.3,19.8,0.5,31.4,0.000,9.5
20/11/2015,00:00,108,1.1,19.7,0.4,30.4,,10.2
20/11/2015,01:00,98,0.8,22.7,0.4,29.2,0.000,8.3
20/11/2015,02:00,84,0.8,24.9,0.3,27.2,0.000,10.9
20/11/2015,03:00,83,0.7,29.5,0.4,26.4,0.000,9.9
20/11/2015,04:00,76,1.0,25.3,0.5,26.8,0.000,8.8
20/11/2015,05:00,68,1.2,21.2,0.6,26.2,0.000,21.2
20/11/2015,06:00,65,1.5,20.1,0.7,27.0,0.000,16.3
20/11/2015,07:00,57,2.1,25.7,1.0,30.7,0.000,20.4
20/11/2015,08:00,45,2.2,24.4,1.2,33.5,0.000,25.7
20/11/2015,09:00,50,2.0,32.9,1.1,35.8,0.000,23.7
20/11/2015,10:00,77,2.7,32.3,1.4,36.7,0.000,15.8
20/11/2015,11:00,69,2.3,42.1,1.3,38.2,0.000,14.6
20/11/2015,12:00,81,2.6,40.6,1.6,38.8,0.000,15.2
20/11/2015,13:00,72,2.2,48.7,1.4,39.7,0.000,10.2
20/11/2015,14:00,80,2.1,53.6,1.4,40.3,0.000,14.1
20/11/2015,15:00,108,2.2,37.6,1.2,39.7,0.000,8.6
20/11/2015,16:00,119,2.1,38.6,1.1,39.4,0.000,9.8
20/11/2015,17:00,90,2.3,34.8,1.3,39.5,0.000,12.1
20/11/2015,18:00,126,2.3,23.3,1.0,37.0,0.000,13.7
20/11/2015,19:00,120,1.7,17.7,0.6,34.5,0.000,11.9
20/11/2015,20:00,117,1.5,17.2,0.5,33.6,0.000,12.9
20/11/2015,21:00,118,1.3,17.3,0.5,32.5,0.000,13.1
20/11/2015,22:00,107,1.3,21.2,0.6,31.9,0.000,13.9
20/11/2015,23:00,110,1.2,20.4,0.5,31.4,0.000,13.2
21/11/2015,00:00,110,1.4,20.1,0.5,30.7,,12.9
21/11/2015,01:00,113,1.3,20.9,0.5,30.3,0.000,8.8
21/11/2015,02:00,102,1.6,27.7,0.8,30.1,0.000,9.3
21/11/2015,03:00,73,0.9,27.9,0.5,28.3,0.000,11.3
21/11/2015,04:00,72,0.9,26.2,0.4,26.4,0.000,10.2
21/11/2015,05:00,64,1.8,20.3,0.8,26.9,0.000,14.5
21/11/2015,06:00,55,1.5,27.6,0.7,27.4,0.000,19.2
21/11/2015,07:00,21,1.5,22.9,0.7,30.6,0.000,26.1
21/11/2015,08:00,29,2.2,24.4,1.0,32.5,0.000,36.4
21/11/2015,09:00,35,2.0,30.1,0.9,35.0,0.000,22.1
21/11/2015,10:00,41,2.0,34.0,1.2,37.2,0.000,14.5
21/11/2015,11:00,59,1.6,50.7,1.1,38.6,0.000,15.4
21/11/2015,12:00,87,2.1,42.7,1.2,39.2,0.000,11.2
21/11/2015,13:00,115,3.0,37.0,1.5,39.4,0.000,18.8
21/11/2015,14:00,119,3.7,29.0,1.6,39.8,0.000,28.1
21/11/2015,15:00,124,4.4,22.6,1.7,39.4,0.000,53.8
21/11/2015,16:00,126,3.3,25.9,1.6,39.8,0.000,27.8
21/11/2015,17:00,110,3.3,22.8,1.4,39.7,0.000,28.9
21/11/2015,18:00,104,3.0,25.4,1.4,37.7,0.000,32.4
21/11/2015,19:00,110,2.2,22.2,1.0,36.0,0.000,29.6
21/11/2015,20:00,119,1.4,15.2,0.5,34.9,0.000,26.5
21/11/2015,21:00,80,0.8,26.8,0.3,32.7,0.000,31.0
21/11/2015,22:00,67,0.8,26.5,0.3,31.1,0.000,26.9
21/11/2015,23:00,100,1.1,25.1,0.5,31.7,0.000,22.3
22/11/2015,00:00,111,0.8,83.9,0.6,31.3,,22.4
22/11/2015,01:00,73,0.4,124.6,0.4,28.3,0.000,37.9
22/11/2015,02:00,84,0.4,46.4,0.3,27.0,0.000,33.0
22/11/2015,03:00,145,0.7,52.3,0.6,26.0,0.000,29.5
22/11/2015,04:00,172,1.2,24.6,0.4,25.9,0.000,22.4
22/11/2015,05:00,181,1.1,18.9,0.3,24.9,0.000,27.2
22/11/2015,06:00,189,0.9,30.0,0.5,25.8,0.000,51.8
22/11/2015,07:00,162,2.3,14.5,0.8,29.6,0.000,53.4
22/11/2015,08:00,149,3.1,16.9,1.1,33.1,0.000,30.1
22/11/2015,09:00,101,2.4,33.8,1.2,35.7,0.000,23.8
22/11/2015,10:00,84,2.3,31.1,1.2,37.6,0.000,19.5
22/11/2015,11:00,84,2.0,44.5,1.2,39.3,0.000,14.6
22/11/2015,12:00,101,2.6,39.3,1.4,39.7,0.000,14.3
22/11/2015,13:00,110,2.4,39.8,1.5,40.6,0.000,13.1
22/11/2015,14:00,120,2.4,48.0,1.5,41.5,0.000,16.3
22/11/2015,15:00,125,2.7,33.0,1.5,41.5,0.000,15.4
22/11/2015,16:00,138,3.0,31.1,1.4,41.2,0.000,15.0
22/11/2015,17:00,136,2.7,26.2,1.2,39.7,0.000,18.0
22/11/2015,18:00,127,2.6,21.5,1.1,39.0,0.000,18.1
22/11/2015,19:00,140,2.2,20.5,1.1,37.3,0.000,25.5
22/11/2015,20:00,152,2.3,14.5,0.8,36.1,0.000,23.4
22/11/2015,21:00,159,1.7,16.9,0.7,34.6,0.000,23.5
22/11/2015,22:00,164,1.8,16.5,1.4,32.5,0.000,28.4
22/11/2015,23:00,156,4.4,12.9,1.7,33.6,0.000,28.5
23/11/2015,00:00,147,4.7,14.1,1.5,32.8,,36.7
23/11/2015,01:00,154,4.3,12.7,1.5,31.7,0.000,17.5
23/11/2015,02:00,153,4.1,12.4,1.3,30.8,0.000,15.2
23/11/2015,03:00,149,4.7,12.7,1.4,30.1,0.000,12.9
23/11/2015,04:00,147,4.2,14.1,1.4,29.5,0.000,12.7
23/11/2015,05:00,149,4.1,12.7,1.2,29.0,0.000,11.7
23/11/2015,06:00,151,3.4,14.3,1.2,28.6,0.000,12.2
23/11/2015,07:00,159,3.5,16.1,1.1,30.2,0.000,12.6
23/11/2015,08:00,159,3.0,19.4,1.2,32.7,0.000,11.8
23/11/2015,09:00,136,3.3,20.5,1.2,35.2,0.000,16.2
23/11/2015,10:00,119,3.1,23.8,1.2,36.7,0.000,16.5
23/11/2015,11:00,120,2.3,31.6,1.1,38.9,0.000,16.0
23/11/2015,12:00,128,2.1,45.0,1.2,40.6,0.000,14.3
23/11/2015,13:00,147,2.1,41.3,1.2,41.2,0.000,11.0
23/11/2015,14:00,113,1.5,65.4,1.3,42.5,0.000,10.9
23/11/2015,15:00,166,2.6,31.8,1.3,41.7,0.000,12.4
23/11/2015,16:00,148,3.0,30.7,1.4,41.2,0.000,13.9
23/11/2015,17:00,167,3.4,21.1,1.4,40.7,0.000,31.1
23/11/2015,18:00,159,3.5,16.1,1.3,38.9,0.000,24.5
23/11/2015,19:00,159,3.2,13.2,1.1,36.7,0.000,22.6
23/11/2015,20:00,159,3.0,14.5,1.0,35.6,0.000,16.4
23/11/2015,21:00,154,3.3,13.5,1.1,34.6,0.000,12.4
23/11/2015,22:00,139,1.9,46.7,1.4,33.4,0.000,14.0
23/11/2015,23:00,96,0.9,47.9,0.5,31.2,0.000,13.3
24/11/2015,00:00,122,1.0,49.8,0.8,30.3,,13.7
24/11/2015,01:00,155,1.5,18.0,0.4,28.9,0.000,12.0
24/11/2015,02:00,162,1.0,24.2,0.6,27.5,0.000,10.7
24/11/2015,03:00,158,2.1,17.3,1.2,27.8,0.000,9.7
24/11/2015,04:00,170,1.2,21.6,0.5,26.5,0.000,10.4
24/11/2015,05:00,169,1.6,16.9,0.6,25.7,0.000,11.4
24/11/2015,06:00,165,1.8,17.2,0.6,26.1,0.000,40.8
24/11/2015,07:00,160,2.3,16.9,0.9,29.8,0.000,15.8
24/11/2015,08:00,145,2.1,26.1,0.9,33.4,0.000,6.8
24/11/2015,09:00,131,3.2,23.3,1.2,35.8,0.000,9.1
24/11/2015,10:00,116,2.8,28.3,1.2,37.9,0.000,10.5
24/11/2015,11:00,113,2.1,38.0,1.2,40.1,0.000,9.8
24/11/2015,12:00,125,1.7,50.0,1.1,41.3,0.000,9.0
24/11/2015,13:00,125,1.2,62.5,1.0,42.5,0.000,10.7
24/11/2015,14:00,109,0.5,92.9,0.8,43.4,0.019,14.4
24/11/2015,15:00,130,1.1,60.9,1.1,43.3,0.021,14.1
24/11/2015,16:00,125,0.8,73.8,1.1,43.0,0.007,12.7
24/11/2015,17:00,171,1.7,40.3,1.0,41.9,0.004,13.7
24/11/2015,18:00,160,0.5,53.9,0.4,40.9,0.026,26.2
24/11/2015,19:00,161,0.7,20.8,0.2,35.9,0.007,49.9
24/11/2015,20:00,181,1.2,18.0,0.4,33.9,0.000,31.3
24/11/2015,21:00,174,0.8,14.1,0.2,32.2,0.000,30.0
24/11/2015,22:00,34,0.5,74.7,0.9,31.7,0.003,18.5
24/11/2015,23:00,143,2.0,17.8,0.5,32.1,0.001,9.3
25/11/2015,00:00,140,1.3,41.9,0.8,31.7,,8.8
25/11/2015,01:00,85,0.9,23.9,0.4,30.0,0.000,18.4
25/11/2015,02:00,103,0.8,20.6,0.3,29.6,0.000,29.7
25/11/2015,03:00,327,0.3,55.9,0.4,27.8,0.000,22.8
25/11/2015,04:00,144,0.4,60.6,0.3,26.2,0.000,13.7
25/11/2015,05:00,171,1.0,15.9,0.4,25.2,0.000,3.0
25/11/2015,06:00,161,0.5,38.7,0.4,27.0,0.000,21.5
25/11/2015,07:00,358,0.7,168.4,0.7,32.8,0.000,56.0
25/11/2015,08:00,352,2.1,23.1,0.8,35.2,0.001,53.5
25/11/2015,09:00,341,2.8,25.7,1.2,37.7,0.001,19.6
25/11/2015,10:00,343,2.7,30.1,1.3,39.8,0.001,24.5
25/11/2015,11:00,355,2.1,39.1,1.2,41.9,0.000,17.7
25/11/2015,12:00,334,2.2,40.8,1.4,43.0,0.000,17.5
25/11/2015,13:00,323,1.5,72.5,1.4,42.7,0.053,17.6
25/11/2015,14:00,340,1.9,51.0,1.2,41.6,0.009,26.2
25/11/2015,15:00,297,1.6,70.1,2.9,37.1,0.002,143.2
25/11/2015,16:00,50,1.9,46.9,1.1,33.9,0.002,56.2
25/11/2015,17:00,12,1.2,28.4,0.8,38.3,0.001,16.6
25/11/2015,18:00,354,2.1,23.8,0.9,36.0,0.001,14.3
25/11/2015,19:00,48,2.3,22.0,1.3,33.7,0.000,27.3
25/11/2015,20:00,46,2.6,21.7,1.3,32.3,0.000,16.6
25/11/2015,21:00,24,1.9,20.6,0.8,32.0,0.000,12.0
25/11/2015,22:00,16,1.9,18.3,0.8,31.7,0.000,9.8
25/11/2015,23:00,2,2.7,176.9,1.1,30.5,0.000,13.3
26/11/2015,00:00,4,2.5,170.9,1.3,28.7,,9.6
26/11/2015,01:00,356,2.1,19.3,0.8,28.2,0.000,8.1
26/11/2015,02:00,348,1.6,15.5,0.6,27.5,0.000,8.9
26/11/2015,03:00,336,1.3,20.9,0.5,26.9,0.000,6.7
26/11/2015,04:00,331,1.4,20.2,0.6,26.8,0.000,9.4
26/11/2015,05:00,337,0.8,31.7,0.4,26.0,0.001,12.6
26/11/2015,06:00,323,1.5,24.4,0.8,27.3,0.002,15.3
26/11/2015,07:00,314,1.5,26.0,0.6,30.3,0.024,22.3
26/11/2015,08:00,281,1.8,34.6,1.1,33.8,0.072,42.2
26/11/2015,09:00,293,4.0,20.3,1.5,36.6,0.009,33.3
26/11/2015,10:00,293,3.6,26.5,1.4,38.2,0.010,29.7
26/11/2015,11:00,287,3.4,28.6,1.3,39.6,0.131,28.0
26/11/2015,12:00,315,2.7,42.8,1.6,41.6,0.011,20.1
26/11/2015,13:00,307,2.5,43.3,1.5,41.6,0.013,20.0
26/11/2015,14:00,291,2.0,45.3,1.4,41.4,0.021,15.8
26/11/2015,15:00,313,1.8,49.1,1.2,42.4,0.020,18.4
26/11/2015,16:00,262,1.4,62.7,1.1,42.6,0.033,13.7
26/11/2015,17:00,224,1.8,38.3,0.9,40.9,0.028,15.0
26/11/2015,18:00,220,1.7,23.9,0.9,39.3,0.013,16.4
26/11/2015,19:00,194,0.5,57.3,0.4,37.6,0.084,25.2
26/11/2015,20:00,32,0.5,57.3,0.5,36.2,0.019,32.4
26/11/2015,21:00,4,0.8,177.9,0.4,35.6,0.013,41.5
26/11/2015,22:00,35,0.8,36.6,0.6,33.8,0.002,41.8
26/11/2015,23:00,179,0.6,70.7,0.7,33.9,0.027,35.5
27/11/2015,00:00,152,3.2,13.8,1.3,34.4,,24.5
27/11/2015,01:00,146,3.0,13.7,1.1,33.2,0.000,47.1
27/11/2015,02:00,148,2.8,12.3,1.0,32.3,0.000,56.9
27/11/2015,03:00,150,2.3,13.4,0.9,31.2,0.000,55.1
27/11/2015,04:00,163,1.2,21.4,0.6,29.5,0.000,55.5
27/11/2015,05:00,160,1.4,13.2,0.6,28.2,0.000,48.8
27/11/2015,06:00,156,1.9,14.9,0.7,29.1,0.000,44.1
27/11/2015,07:00,158,2.8,18.3,1.3,30.6,0.000,51.8
27/11/2015,08:00,158,3.3,16.6,1.1,31.9,0.000,66.4
27/11/2015,09:00,154,2.5,23.8,1.0,34.1,0.000,69.5
27/11/2015,10:00,137,1.4,45.1,0.9,36.9,0.000,69.7
27/11/2015,11:00,118,0.7,79.6,0.8,39.4,0.001,68.8
27/11/2015,12:00,156,0.4,115.6,0.8,40.9,0.001,70.4
27/11/2015,13:00,304,0.7,82.5,0.8,43.0,0.001,69.9
27/11/2015,14:00,274,1.4,50.3,0.8,43.2,0.016,56.9
27/11/2015,15:00,195,2.0,39.1,1.0,42.8,0.021,59.4
27/11/2015,16:00,190,2.7,35.3,1.4,42.3,0.000,60.7
27/11/2015,17:00,192,2.7,25.3,1.3,41.8,0.000,45.3
27/11/2015,18:00,160,3.6,18.1,1.3,39.8,0.000,41.2
27/11/2015,19:00,154,3.8,13.7,1.3,37.5,0.000,36.7
27/11/2015,20:00,149,3.7,13.1,1.3,36.5,0.000,39.5
27/11/2015,21:00,109,2.1,38.2,1.0,34.9,0.000,78.1
27/11/2015,22:00,66,2.0,21.1,1.0,31.8,0.000,55.2
27/11/2015,23:00,75,1.5,25.8,0.7,30.8,0.000,29.5
28/11/2015,00:00,116,0.5,72.2,0.5,29.7,,27.9
28/11/2015,01:00,185,1.0,33.3,0.4,28.6,0.000,24.0
28/11/2015,02:00,24,0.4,65.7,0.3,28.0,0.000,31.3
28/11/2015,03:00,27,0.3,133.2,0.3,27.1,0.000,24.4
28/11/2015,04:00,,0.0,120.8,0.3,26.0,0.000,33.9
28/11/2015,05:00,156,0.8,16.2,0.4,25.1,0.000,17.6
28/11/2015,06:00,154,0.9,20.2,0.3,26.7,0.000,12.3
28/11/2015,07:00,160,1.3,18.2,0.4,30.5,0.000,14.0
28/11/2015,08:00,154,0.8,59.4,0.7,34.4,0.000,17.4
28/11/2015,09:00,113,2.4,30.5,1.1,36.3,0.000,14.7
28/11/2015,10:00,105,2.0,35.4,1.0,39.1,0.000,16.5
28/11/2015,11:00,73,2.4,33.8,1.2,42.1,0.000,17.1
28/11/2015,12:00,85,2.2,43.3,1.3,43.1,0.000,16.5
28/11/2015,13:00,63,1.8,51.3,1.3,44.4,0.000,14.8
28/11/2015,14:00,95,0.7,88.4,1.1,43.4,0.000,14.4
28/11/2015,15:00,143,1.7,44.2,1.1,42.8,0.000,11.7
28/11/2015,16:00,142,1.2,54.5,0.9,43.2,0.000,9.1
28/11/2015,17:00,176,0.5,82.0,0.8,41.5,0.000,11.7
28/11/2015,18:00,104,0.8,50.2,0.5,40.5,0.000,19.3
28/11/2015,19:00,57,0.7,27.2,0.4,39.0,0.000,26.3
28/11/2015,20:00,69,0.5,133.4,0.6,37.9,0.000,28.8
28/11/2015,21:00,351,0.8,116.6,1.1,37.1,0.000,32.2
28/11/2015,22:00,351,1.6,32.8,0.9,36.0,0.000,25.1
28/11/2015,23:00,142,2.2,59.5,1.8,35.5,0.000,
29/11/2015,00:00,153,3.3,15.5,1.2,34.5,,17.4
29/11/2015,01:00,153,2.8,14.7,1.0,33.6,0.000,14.9
29/11/2015,02:00,145,2.5,16.2,1.2,32.9,0.000,11.1
29/11/2015,03:00,156,1.6,15.0,0.5,31.7,0.000,11.8
29/11/2015,04:00,132,1.5,20.2,0.5,31.1,0.000,10.0
29/11/2015,05:00,116,1.6,19.6,0.7,31.3,0.000,10.6
