Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Carbon Monoxide (CO) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3)
27/09/2011,05:00,208,0.7,42.2,0.5,14.0,80.6,0.017,0.017,0.034,0.1,14.9,6.4
27/09/2011,06:00,187,0.5,65.3,0.6,16.0,73.6,0.103,0.028,0.131,0.5,23.6,10.9
27/09/2011,07:00,200,0.8,55.5,0.6,18.4,63.8,0.049,0.021,0.070,0.2,22.4,6.5
27/09/2011,08:00,186,1.0,57.4,0.9,21.1,56.3,0.035,0.019,0.053,0.1,28.6,7.8
27/09/2011,09:00,156,1.9,40.7,1.0,21.6,54.9,0.026,0.014,0.040,0.0,26.0,8.1
27/09/2011,10:00,148,1.3,55.2,1.0,22.8,48.5,0.032,0.018,0.050,0.1,33.5,12.7
27/09/2011,11:00,160,1.3,56.8,1.0,23.1,44.3,0.021,0.016,0.036,0.0,36.2,17.5
27/09/2011,12:00,118,1.8,41.7,1.0,22.9,47.7,0.040,0.022,0.062,0.1,34.6,16.1
27/09/2011,13:00,117,2.3,37.0,1.1,23.0,49.1,0.029,0.017,0.045,0.1,29.7,9.6
27/09/2011,14:00,115,2.5,34.6,1.1,22.7,50.5,0.037,0.018,0.054,0.1,28.4,5.9
27/09/2011,15:00,122,2.6,26.8,1.1,22.0,53.9,0.048,0.021,0.069,0.3,27.5,5.9
27/09/2011,16:00,112,2.9,26.1,1.2,21.2,56.5,0.039,0.019,0.058,0.2,26.1,7.3
27/09/2011,17:00,114,2.2,29.5,1.1,20.1,59.7,0.034,0.020,0.054,0.3,20.2,5.0
27/09/2011,18:00,109,1.7,25.9,0.7,19.2,63.8,0.032,0.021,0.052,0.2,19.8,5.8
27/09/2011,19:00,64,0.8,44.3,0.4,18.7,66.1,0.040,0.024,0.064,0.4,18.8,5.1
27/09/2011,20:00,39,0.8,30.9,0.4,18.2,67.7,0.065,0.029,0.094,0.5,20.0,6.4
27/09/2011,21:00,16,0.5,178.4,0.2,17.9,69.1,0.065,0.030,0.095,0.7,21.7,8.1
27/09/2011,22:00,144,0.3,69.6,0.3,16.9,72.6,0.107,0.029,0.136,0.8,20.3,6.5
27/09/2011,23:00,163,0.3,57.9,0.3,15.7,78.0,0.104,0.026,0.129,0.7,16.9,4.7
28/09/2011,00:00,190,0.1,75.2,0.2,15.5,79.1,,,,,13.6,1.7
28/09/2011,01:00,175,0.3,87.9,0.3,15.9,80.7,0.039,0.023,0.062,0.2,20.5,8.9
28/09/2011,02:00,243,0.1,90.6,0.2,15.7,80.3,0.033,0.022,0.055,0.1,22.2,8.6
28/09/2011,03:00,192,0.5,50.9,0.4,15.4,81.0,0.038,0.021,0.059,0.1,24.4,11.2
28/09/2011,04:00,207,0.4,63.0,0.3,15.5,81.7,0.041,0.019,0.060,0.1,20.2,7.3
28/09/2011,05:00,192,1.0,31.0,0.5,15.3,82.7,0.029,0.018,0.046,0.2,22.1,9.3
28/09/2011,06:00,197,0.9,22.8,0.4,15.8,79.3,0.037,0.021,0.058,0.2,20.5,6.6
28/09/2011,07:00,221,0.5,51.8,0.4,18.0,72.0,0.074,0.024,0.098,0.4,29.7,12.3
28/09/2011,08:00,275,0.4,70.6,0.4,21.7,60.7,0.069,0.025,0.094,0.3,43.3,17.4
28/09/2011,09:00,49,1.1,68.9,1.0,21.8,56.7,0.055,0.025,0.080,0.3,41.2,16.7
28/09/2011,10:00,38,1.7,35.1,0.8,21.8,55.6,0.054,0.027,0.081,0.3,30.3,10.2
28/09/2011,11:00,45,1.6,41.3,0.9,22.4,54.4,0.047,0.025,0.072,0.2,42.8,12.9
28/09/2011,12:00,39,1.9,39.8,1.0,22.5,53.4,0.037,0.019,0.056,0.2,28.1,10.3
28/09/2011,13:00,23,1.6,38.1,0.9,22.7,53.7,0.049,0.025,0.073,0.3,25.6,11.1
28/09/2011,14:00,353,0.8,51.5,0.7,22.4,55.7,0.030,0.024,0.054,0.3,24.4,9.6
28/09/2011,15:00,33,1.3,42.0,0.8,22.0,57.2,0.080,0.031,0.110,0.6,26.7,11.7
28/09/2011,16:00,39,1.9,24.7,0.8,21.3,59.5,0.091,0.033,0.124,0.6,28.5,13.3
28/09/2011,17:00,34,2.0,26.7,0.9,20.5,63.4,0.068,0.031,0.099,0.5,23.0,8.6
28/09/2011,18:00,41,2.2,21.3,0.8,19.9,67.0,0.043,0.022,0.065,0.4,16.2,4.4
28/09/2011,19:00,359,1.2,36.8,0.7,19.8,68.2,0.019,0.022,0.041,0.3,15.3,4.9
28/09/2011,20:00,8,1.2,177.9,0.7,19.6,68.5,0.022,0.023,0.045,0.2,12.3,3.5
28/09/2011,21:00,340,1.0,36.9,0.7,19.4,69.6,0.008,0.019,0.027,0.1,19.4,6.1
28/09/2011,22:00,3,1.5,28.5,0.8,18.9,70.8,0.009,0.018,0.027,0.1,13.9,2.3
28/09/2011,23:00,311,0.6,42.0,0.4,18.8,72.2,0.005,0.018,0.022,0.1,16.4,4.7
29/09/2011,00:00,17,0.5,140.1,0.5,18.1,73.3,,,,,18.6,4.4
29/09/2011,01:00,2,1.4,33.7,0.9,18.0,74.4,0.005,0.012,0.017,0.0,17.1,1.8
29/09/2011,02:00,9,1.6,178.5,0.9,17.9,74.6,0.005,0.009,0.014,0.0,11.2,-0.3
29/09/2011,03:00,340,0.7,45.7,0.6,18.1,74.8,0.003,0.008,0.011,0.0,13.9,2.2
29/09/2011,04:00,335,0.8,38.7,0.6,18.2,74.7,0.002,0.008,0.009,0.1,16.6,5.5
29/09/2011,05:00,329,0.9,40.5,0.7,18.3,73.6,0.016,0.013,0.029,0.1,8.9,-1.0
29/09/2011,06:00,318,0.5,50.6,0.4,18.3,72.8,0.053,0.027,0.080,0.4,,
29/09/2011,07:00,340,0.4,61.4,0.4,18.9,72.0,0.086,0.033,0.119,0.5,14.4,5.8
29/09/2011,08:00,0,0.7,165.6,0.5,19.5,69.5,0.092,0.034,0.126,0.5,27.4,10.6
29/09/2011,09:00,21,1.2,47.8,0.8,20.0,67.3,0.077,0.030,0.107,0.5,31.2,11.6
29/09/2011,10:00,332,0.6,47.7,0.5,20.6,66.6,0.039,0.025,0.064,0.2,,
29/09/2011,11:00,358,0.8,52.7,0.7,18.9,79.4,0.104,0.037,0.141,0.6,32.7,12.1
29/09/2011,12:00,8,2.1,174.3,1.3,18.0,84.5,0.050,0.028,0.078,0.4,29.4,11.8
29/09/2011,13:00,359,1.7,38.2,1.0,18.6,82.8,0.041,0.023,0.064,0.3,12.6,1.6
29/09/2011,14:00,346,1.6,37.5,1.0,20.0,77.2,0.021,0.019,0.040,0.2,17.5,8.4
29/09/2011,15:00,342,1.2,35.1,0.9,21.0,72.6,0.023,0.021,0.043,0.4,13.0,4.8
29/09/2011,16:00,337,1.5,31.9,0.9,21.2,72.0,0.014,0.021,0.035,0.5,12.9,4.7
29/09/2011,17:00,340,1.5,34.4,0.9,20.8,73.6,0.016,0.026,0.042,0.5,16.1,6.6
29/09/2011,18:00,329,1.3,33.3,0.7,20.3,73.8,0.005,0.017,0.022,0.2,15.7,8.0
29/09/2011,19:00,325,1.1,30.2,0.7,20.0,74.6,0.002,0.014,0.016,0.1,15.8,8.7
29/09/2011,20:00,320,0.9,31.5,0.5,19.5,75.9,0.003,0.018,0.021,0.1,16.3,8.1
29/09/2011,21:00,323,0.8,33.6,0.5,20.0,67.8,0.005,0.020,0.024,0.2,15.9,7.4
29/09/2011,22:00,294,0.4,65.0,0.4,20.0,61.4,0.010,0.017,0.026,0.1,15.6,7.8
29/09/2011,23:00,279,0.3,81.6,0.4,19.3,59.5,0.015,0.014,0.029,0.1,19.2,9.1
30/09/2011,00:00,316,0.3,77.7,0.3,18.3,54.9,,,,,13.6,3.3
30/09/2011,01:00,155,0.8,27.3,0.3,16.2,64.0,0.025,0.022,0.047,0.2,14.1,5.3
30/09/2011,02:00,157,0.4,66.7,0.4,15.3,66.1,0.022,0.019,0.041,0.1,13.6,4.3
30/09/2011,03:00,157,0.8,17.0,0.3,13.3,75.0,0.035,0.020,0.055,0.2,20.0,6.5
30/09/2011,04:00,155,0.5,51.5,0.3,13.0,74.0,0.078,0.024,0.101,0.4,13.3,6.1
30/09/2011,05:00,143,0.3,67.4,0.3,13.5,68.6,0.211,0.035,0.246,1.1,21.5,11.6
30/09/2011,06:00,345,0.4,173.0,0.3,19.1,47.4,0.227,0.042,0.269,1.4,38.9,21.7
30/09/2011,07:00,266,0.3,72.2,0.3,22.9,36.0,0.056,0.023,0.079,0.3,30.1,13.7
30/09/2011,08:00,257,0.7,53.2,0.6,23.3,34.2,0.023,0.014,0.036,0.1,22.1,9.7
30/09/2011,09:00,265,0.6,68.4,0.6,24.7,32.4,0.032,0.018,0.050,0.0,27.9,10.7
30/09/2011,10:00,262,0.7,71.9,0.8,25.6,28.7,0.034,0.018,0.052,0.0,19.7,3.5
30/09/2011,11:00,258,0.8,60.3,0.7,26.3,28.2,0.030,0.017,0.047,0.1,21.3,4.0
30/09/2011,12:00,292,0.7,68.9,0.8,27.0,26.4,0.027,0.018,0.045,0.1,24.4,8.8
30/09/2011,13:00,291,0.7,71.2,0.7,26.7,26.2,0.039,0.030,0.069,0.1,20.6,5.2
30/09/2011,14:00,296,0.6,71.5,0.8,25.2,27.9,0.034,0.031,0.065,0.3,28.0,12.4
30/09/2011,15:00,324,0.6,62.2,0.6,24.8,27.8,0.030,0.022,0.051,0.4,17.1,3.0
30/09/2011,16:00,311,0.4,81.3,0.6,24.4,28.0,0.033,0.026,0.058,0.5,17.1,3.7
30/09/2011,17:00,307,0.2,85.5,0.4,23.5,29.9,0.029,0.027,0.056,0.5,15.8,3.7
30/09/2011,18:00,37,0.9,50.7,0.8,21.8,46.7,0.059,0.035,0.094,0.7,17.5,7.1
30/09/2011,19:00,354,1.1,38.6,0.7,20.5,56.9,0.015,0.028,0.043,0.3,23.7,11.8
30/09/2011,20:00,339,0.7,38.1,0.5,19.7,59.6,0.007,0.022,0.028,0.1,14.0,4.7
30/09/2011,21:00,329,0.5,46.7,0.4,19.4,62.2,0.010,0.025,0.034,0.6,17.6,8.3
30/09/2011,22:00,48,0.6,55.9,0.3,18.6,66.2,0.050,0.033,0.083,0.5,18.6,9.4
30/09/2011,23:00,167,0.4,30.8,0.3,17.2,71.2,0.067,0.031,0.098,0.7,20.1,10.1
01/10/2011,00:00,216,0.2,75.8,0.2,16.0,74.7,,,,,14.2,5.2
01/10/2011,01:00,283,0.2,77.2,0.3,15.1,72.0,0.014,0.022,0.036,0.1,14.5,7.2
01/10/2011,02:00,311,0.4,76.6,0.3,14.0,73.9,0.021,0.021,0.042,0.2,8.2,1.3
01/10/2011,03:00,255,0.6,59.5,0.5,13.6,74.7,0.010,0.020,0.029,0.1,13.8,6.2
01/10/2011,04:00,198,0.5,60.8,0.5,12.9,75.4,0.019,0.022,0.040,0.2,12.9,3.6
01/10/2011,05:00,182,0.6,53.6,0.5,13.0,69.8,0.024,0.022,0.046,0.2,17.7,7.7
01/10/2011,06:00,203,0.7,43.2,0.5,13.7,67.2,0.028,0.020,0.048,0.2,21.0,11.1
01/10/2011,07:00,194,1.0,38.3,0.6,16.3,59.8,0.022,0.015,0.036,0.2,21.2,10.6
01/10/2011,08:00,258,0.4,66.7,0.4,19.9,54.3,0.023,0.015,0.038,0.1,18.8,8.0
01/10/2011,09:00,265,0.5,64.9,0.5,23.3,48.3,0.016,0.012,0.027,0.1,14.6,3.8
01/10/2011,10:00,271,0.3,91.8,0.4,25.5,41.8,0.015,0.013,0.028,0.2,17.2,7.5
01/10/2011,11:00,266,0.3,83.3,0.6,27.0,38.0,0.010,0.013,0.023,0.2,20.5,10.3
01/10/2011,12:00,269,0.6,70.8,0.7,27.8,29.4,0.009,0.011,0.020,0.2,20.8,9.9
01/10/2011,13:00,289,0.7,65.2,0.7,27.2,25.6,0.008,0.010,0.017,0.1,23.8,9.3
01/10/2011,14:00,263,0.7,76.5,0.8,25.9,26.5,0.010,0.011,0.020,0.1,20.6,3.2
01/10/2011,15:00,257,0.8,66.5,0.8,24.4,30.4,0.013,0.010,0.023,0.1,17.3,-2.1
01/10/2011,16:00,217,2.0,50.2,1.4,21.3,37.4,0.006,0.006,0.012,0.0,23.7,-2.7
01/10/2011,17:00,205,1.2,56.8,1.0,18.7,45.8,0.007,0.010,0.016,0.0,16.8,0.3
01/10/2011,18:00,223,0.9,60.3,0.8,18.2,46.3,0.010,0.011,0.020,0.1,7.6,1.4
01/10/2011,19:00,237,0.7,61.3,0.6,17.3,47.5,0.012,0.011,0.023,0.1,13.6,7.2
01/10/2011,20:00,227,1.3,56.4,1.0,16.4,48.9,0.007,0.006,0.013,0.0,9.0,4.8
01/10/2011,21:00,248,1.0,61.0,0.9,15.2,53.9,0.006,0.008,0.014,0.0,11.8,8.2
01/10/2011,22:00,278,0.4,80.9,0.6,14.9,56.0,0.009,0.009,0.018,0.1,4.9,2.0
01/10/2011,23:00,293,0.4,68.5,0.5,14.6,55.4,0.008,0.007,0.015,0.0,3.1,0.9
02/10/2011,00:00,302,0.4,54.4,0.4,14.2,54.6,,,,,-0.4,-2.3
02/10/2011,01:00,297,0.4,53.1,0.3,14.0,55.4,0.002,0.003,0.005,0.0,-0.1,-1.2
02/10/2011,02:00,266,0.4,62.0,0.4,13.3,57.6,0.003,0.004,0.006,0.0,-2.1,-3.3
02/10/2011,03:00,282,0.5,54.0,0.3,13.6,57.5,0.003,0.003,0.006,0.0,-0.7,-2.1
02/10/2011,04:00,277,0.4,53.4,0.4,13.4,58.1,0.003,0.004,0.007,0.0,1.3,0.1
02/10/2011,05:00,296,0.4,72.5,0.5,13.1,58.4,0.008,0.007,0.015,0.0,2.4,0.4
02/10/2011,06:00,287,0.4,81.1,0.5,16.0,50.2,0.010,0.007,0.017,0.0,5.7,3.0
02/10/2011,07:00,253,0.7,60.2,0.6,18.2,44.8,0.005,0.003,0.008,0.0,0.8,-1.7
02/10/2011,08:00,266,0.7,69.4,0.8,19.9,41.0,0.006,0.004,0.010,0.0,4.8,1.2
02/10/2011,09:00,270,0.9,68.9,1.0,20.8,39.0,0.010,0.004,0.014,0.0,12.3,5.6
02/10/2011,10:00,265,1.1,65.8,1.1,21.8,36.1,0.008,0.004,0.011,0.0,13.5,3.6
02/10/2011,11:00,279,0.8,74.6,0.9,22.8,34.2,0.008,0.004,0.012,0.0,9.2,0.8
02/10/2011,12:00,259,0.8,70.8,1.0,23.2,32.3,0.008,0.005,0.013,0.0,2.1,-3.7
02/10/2011,13:00,266,0.8,66.8,0.8,23.1,31.4,0.010,0.006,0.016,0.0,15.3,9.5
02/10/2011,14:00,257,0.9,66.7,1.0,21.7,34.0,0.010,0.007,0.017,0.0,10.7,4.8
02/10/2011,15:00,262,0.9,65.3,1.0,21.1,36.5,0.011,0.008,0.019,0.0,7.3,2.7
02/10/2011,16:00,250,1.1,64.0,1.1,20.3,40.3,0.009,0.006,0.014,0.0,7.0,3.8
02/10/2011,17:00,242,1.0,54.1,0.9,19.0,44.0,0.007,0.006,0.013,0.0,3.4,0.5
02/10/2011,18:00,250,0.8,54.8,0.6,18.2,47.1,0.004,0.007,0.011,0.0,8.4,5.3
02/10/2011,19:00,229,0.8,60.5,0.7,18.1,48.8,0.004,0.006,0.010,0.0,8.6,6.1
02/10/2011,20:00,190,2.7,18.6,1.0,17.5,54.1,0.000,0.003,0.003,0.0,11.6,10.0
02/10/2011,21:00,190,4.0,18.4,1.5,16.6,57.8,0.000,0.002,0.002,0.0,4.2,0.9
02/10/2011,22:00,190,2.2,33.2,1.4,15.5,60.7,0.001,0.002,0.002,0.0,5.9,3.6
02/10/2011,23:00,200,1.1,47.4,0.8,15.1,62.3,0.001,0.001,0.002,0.0,1.0,0.3
03/10/2011,00:00,199,0.6,63.8,0.6,14.7,63.6,,,,,0.4,-0.4
03/10/2011,01:00,196,0.4,72.0,0.4,14.2,66.4,0.005,0.008,0.013,0.0,4.0,2.4
03/10/2011,02:00,242,0.5,65.5,0.5,13.8,67.8,0.003,0.007,0.010,0.0,3.1,1.2
03/10/2011,03:00,223,0.7,56.9,0.6,14.3,66.7,0.003,0.005,0.007,0.0,3.6,1.9
03/10/2011,04:00,195,0.7,55.5,0.5,14.0,67.1,0.006,0.008,0.014,0.0,5.1,2.5
03/10/2011,05:00,233,0.6,51.0,0.5,13.7,69.2,0.041,0.020,0.060,0.2,6.4,2.6
03/10/2011,06:00,219,0.7,52.7,0.6,15.8,64.7,0.062,0.023,0.084,0.3,11.0,5.3
03/10/2011,07:00,191,1.9,43.0,1.5,18.2,58.7,0.021,0.012,0.033,0.1,15.8,7.4
03/10/2011,08:00,183,2.9,22.9,1.2,19.4,56.3,0.011,0.007,0.018,0.0,13.0,4.5
03/10/2011,09:00,174,2.7,30.2,1.4,20.9,51.5,0.019,0.010,0.029,0.0,6.4,0.2
03/10/2011,10:00,159,2.1,34.3,1.0,21.8,47.4,0.025,0.013,0.038,0.1,,
03/10/2011,11:00,165,2.0,33.2,0.9,22.3,44.8,0.021,0.013,0.034,0.0,15.2,6.1
03/10/2011,12:00,127,2.1,30.8,0.9,21.5,52.8,0.045,0.020,0.065,0.2,15.0,4.2
03/10/2011,13:00,82,0.9,74.1,1.1,19.3,66.4,0.048,0.027,0.074,0.3,29.1,12.6
03/10/2011,14:00,22,0.8,182.2,0.8,18.5,73.8,0.075,0.033,0.108,0.5,26.2,10.2
03/10/2011,15:00,107,2.1,31.2,1.0,19.5,62.7,0.049,0.025,0.074,0.4,27.5,11.8
03/10/2011,16:00,105,2.1,31.0,1.0,18.9,64.4,0.054,0.024,0.078,0.5,22.5,7.6
03/10/2011,17:00,105,0.1,124.1,0.6,17.7,73.5,0.040,0.024,0.063,0.6,23.4,8.9
03/10/2011,18:00,109,0.3,99.8,0.6,16.2,86.0,0.075,0.031,0.106,0.9,27.3,15.6
03/10/2011,19:00,288,0.3,41.4,0.2,15.9,87.5,0.022,0.025,0.046,0.4,15.8,6.7
03/10/2011,20:00,206,0.6,47.1,0.5,15.0,90.2,0.022,0.023,0.045,0.3,10.9,3.6
03/10/2011,21:00,287,0.4,50.4,0.3,14.4,91.3,0.027,0.020,0.047,0.4,9.5,2.7
03/10/2011,22:00,250,0.5,45.8,0.3,13.7,91.6,0.012,0.016,0.028,0.2,12.9,5.5
03/10/2011,23:00,246,0.5,50.3,0.4,13.2,91.4,0.011,0.011,0.022,0.1,12.8,5.3
04/10/2011,00:00,215,0.7,38.0,0.4,12.9,91.2,,,,,8.3,1.9
04/10/2011,01:00,207,0.7,29.2,0.4,12.5,91.2,0.005,0.014,0.019,0.0,6.9,1.7
04/10/2011,02:00,213,0.6,45.7,0.4,12.2,91.3,0.003,0.012,0.015,0.0,7.5,1.8
04/10/2011,03:00,242,0.5,42.7,0.3,11.9,91.7,0.017,0.017,0.034,0.1,10.1,3.1
04/10/2011,04:00,199,0.7,40.0,0.4,11.4,92.2,0.023,0.016,0.039,0.1,14.6,7.0
04/10/2011,05:00,269,0.6,44.7,0.3,11.3,92.5,0.077,0.019,0.095,0.4,18.8,8.9
04/10/2011,06:00,279,0.6,37.0,0.3,14.2,84.7,0.057,0.016,0.073,0.5,24.7,12.3
04/10/2011,07:00,261,0.4,65.4,0.4,18.3,67.4,0.083,0.027,0.110,0.6,21.3,9.3
04/10/2011,08:00,198,1.1,45.6,0.8,19.0,58.7,0.036,0.014,0.050,0.2,19.8,8.9
04/10/2011,09:00,203,1.0,59.8,0.9,20.8,54.2,0.028,0.014,0.042,0.1,15.6,7.0
04/10/2011,10:00,205,0.8,80.5,1.1,23.4,42.6,0.016,0.013,0.029,0.1,12.0,3.4
04/10/2011,11:00,181,1.7,46.6,1.2,23.5,34.9,0.028,0.015,0.043,0.0,,
04/10/2011,12:00,164,2.0,37.8,1.0,24.2,31.0,0.021,0.013,0.034,0.1,10.0,5.7
04/10/2011,13:00,132,1.1,74.6,1.1,24.4,30.3,0.024,0.015,0.039,0.1,17.8,11.4
04/10/2011,14:00,64,2.8,31.0,1.1,22.8,43.1,0.038,0.021,0.059,0.2,29.2,20.8
04/10/2011,15:00,80,2.8,28.0,1.1,22.2,50.2,0.049,0.026,0.075,0.4,23.0,10.5
04/10/2011,16:00,106,2.8,28.2,1.1,21.3,52.2,0.041,0.022,0.062,0.3,20.1,6.1
04/10/2011,17:00,106,2.8,25.2,1.2,20.0,58.3,0.040,0.020,0.060,0.3,21.4,3.7
04/10/2011,18:00,118,2.3,26.1,1.0,18.9,61.0,0.019,0.016,0.035,0.2,19.4,3.3
04/10/2011,19:00,132,2.4,24.7,1.1,18.4,62.3,0.013,0.012,0.025,0.1,18.4,5.6
04/10/2011,20:00,145,2.4,24.4,1.1,17.9,64.3,0.007,0.009,0.016,0.0,19.5,6.6
04/10/2011,21:00,173,1.1,44.5,0.8,17.6,66.0,0.008,0.017,0.024,0.2,18.2,6.9
04/10/2011,22:00,219,0.5,49.8,0.4,16.9,67.4,0.002,0.011,0.013,0.1,19.2,9.5
04/10/2011,23:00,239,0.2,72.3,0.2,15.9,70.3,0.010,0.021,0.031,0.1,20.1,10.5
05/10/2011,00:00,229,0.3,65.3,0.3,15.1,73.2,,,,,19.4,7.7
05/10/2011,01:00,234,0.3,69.3,0.4,14.4,75.9,0.012,0.022,0.034,0.1,10.2,0.6
05/10/2011,02:00,252,0.3,67.5,0.3,13.5,80.6,0.008,0.016,0.024,0.0,14.9,5.7
05/10/2011,03:00,260,0.3,68.1,0.3,13.0,83.2,0.018,0.016,0.034,0.1,14.5,6.3
05/10/2011,04:00,228,0.3,65.1,0.3,12.7,83.1,0.035,0.017,0.052,0.1,15.1,5.6
05/10/2011,05:00,207,0.6,48.9,0.4,12.6,83.7,0.049,0.018,0.067,0.3,15.8,7.0
05/10/2011,06:00,208,0.7,47.9,0.4,15.0,76.9,0.074,0.024,0.097,0.5,17.2,7.0
05/10/2011,07:00,222,0.5,60.2,0.4,18.9,64.4,0.090,0.027,0.117,0.6,20.9,6.4
05/10/2011,08:00,197,1.0,57.3,0.8,20.3,59.4,0.031,0.019,0.050,0.2,28.3,12.0
05/10/2011,09:00,106,0.9,63.0,0.6,21.1,57.6,0.054,0.024,0.078,0.3,29.8,14.1
05/10/2011,10:00,70,0.4,104.6,0.5,22.3,53.8,0.049,0.023,0.072,0.3,26.4,11.3
05/10/2011,11:00,36,0.7,76.7,0.7,22.7,52.1,0.055,0.027,0.082,0.3,27.6,13.1
05/10/2011,12:00,52,1.4,48.2,1.0,22.1,55.4,0.048,0.026,0.074,0.3,32.7,14.2
05/10/2011,13:00,59,1.9,28.0,0.8,21.7,56.3,0.046,0.023,0.068,0.3,34.2,12.0
05/10/2011,14:00,60,1.6,40.5,0.8,21.7,55.0,0.077,0.029,0.106,0.4,23.6,9.1
05/10/2011,15:00,71,1.7,37.1,0.8,21.5,56.9,0.065,0.028,0.092,0.5,27.4,11.1
05/10/2011,16:00,59,1.8,27.9,0.7,21.2,57.8,0.089,0.034,0.123,0.8,30.2,13.4
05/10/2011,17:00,56,1.8,25.1,0.6,20.3,62.4,0.083,0.033,0.115,0.8,34.1,17.3
05/10/2011,18:00,48,1.2,24.0,0.4,19.4,67.5,0.092,0.035,0.127,1.0,25.6,9.2
05/10/2011,19:00,73,0.9,30.6,0.4,18.7,70.1,0.072,0.037,0.109,0.7,29.7,12.3
05/10/2011,20:00,40,0.8,34.5,0.3,18.1,73.3,0.070,0.035,0.105,0.8,25.8,9.5
05/10/2011,21:00,52,0.7,37.8,0.3,17.9,76.8,0.092,0.035,0.126,0.8,28.1,11.1
05/10/2011,22:00,84,0.1,148.4,0.2,17.1,79.8,0.071,0.032,0.103,0.7,,
05/10/2011,23:00,149,0.4,84.6,0.4,16.5,81.9,0.106,0.030,0.136,0.9,,
06/10/2011,00:00,163,0.5,17.2,0.3,15.9,83.7,,,,,26.0,10.1
06/10/2011,01:00,153,0.3,45.8,0.2,16.1,83.8,0.050,0.026,0.075,0.4,,
06/10/2011,02:00,204,0.2,70.5,0.2,16.2,83.9,0.052,0.025,0.077,0.4,,
06/10/2011,03:00,261,0.2,68.1,0.2,16.1,84.8,0.056,0.024,0.079,0.3,40.4,20.0
06/10/2011,04:00,185,0.4,47.4,0.3,15.3,89.5,0.045,0.022,0.067,0.3,31.2,18.1
06/10/2011,05:00,174,0.5,34.4,0.2,15.3,91.5,0.072,0.023,0.095,0.5,25.1,16.9
06/10/2011,06:00,138,0.6,41.4,0.4,15.8,92.6,0.134,0.028,0.162,1.0,22.3,14.1
06/10/2011,07:00,41,0.5,49.1,0.3,16.7,91.3,0.161,0.037,0.197,1.2,28.2,18.9
06/10/2011,08:00,62,0.6,52.6,0.4,17.7,86.8,0.147,0.040,0.186,1.1,37.6,21.9
06/10/2011,09:00,301,0.2,94.1,0.2,17.9,85.1,0.110,0.037,0.147,0.8,43.4,20.5
06/10/2011,10:00,194,0.6,50.5,0.4,18.1,84.9,0.048,0.026,0.073,0.5,,
06/10/2011,11:00,125,0.2,121.6,0.4,19.4,80.2,0.090,0.037,0.127,0.7,,
06/10/2011,12:00,292,0.5,36.9,0.2,18.7,83.5,0.042,0.028,0.070,0.4,,
06/10/2011,13:00,118,0.2,87.0,0.3,17.8,85.8,0.066,0.032,0.098,0.5,25.7,15.4
06/10/2011,14:00,218,0.1,122.3,0.3,19.1,81.8,0.055,0.032,0.086,0.6,31.2,22.7
06/10/2011,15:00,73,0.9,60.7,0.7,19.5,79.5,0.110,0.040,0.150,1.0,31.2,18.3
06/10/2011,16:00,44,1.7,28.2,0.7,18.5,83.9,0.095,0.039,0.134,1.0,41.0,19.8
06/10/2011,17:00,50,1.5,28.5,0.6,17.5,90.6,0.101,0.037,0.138,1.0,25.0,14.4
06/10/2011,18:00,58,1.6,24.8,0.6,17.0,91.6,0.061,0.032,0.093,0.7,22.2,14.5
06/10/2011,19:00,64,0.9,30.1,0.4,16.9,92.2,0.042,0.029,0.070,0.7,12.1,4.8
06/10/2011,20:00,180,0.2,90.8,0.3,17.0,92.3,0.029,0.028,0.056,0.4,17.2,10.2
06/10/2011,21:00,107,0.5,42.7,0.3,17.1,92.8,0.065,0.028,0.093,0.8,12.7,5.7
06/10/2011,22:00,55,0.5,48.1,0.4,17.1,92.9,0.055,0.028,0.083,0.7,14.1,7.3
06/10/2011,23:00,352,0.1,102.5,0.2,17.0,92.5,0.045,0.026,0.071,0.7,16.3,8.6
07/10/2011,00:00,139,0.2,107.4,0.2,16.9,92.1,,,,,19.9,12.8
07/10/2011,01:00,206,0.3,69.4,0.3,16.9,92.4,0.026,0.022,0.048,0.4,15.8,8.7
07/10/2011,02:00,217,0.3,59.0,0.3,16.7,93.0,0.029,0.021,0.050,0.3,18.3,10.5
07/10/2011,03:00,203,0.3,59.7,0.3,16.5,93.3,0.035,0.020,0.055,0.3,16.7,8.7
07/10/2011,04:00,174,0.5,42.8,0.3,16.2,93.7,0.036,0.020,0.056,0.3,24.9,17.4
07/10/2011,05:00,179,0.4,45.1,0.3,16.2,94.0,0.053,0.021,0.073,0.5,22.6,15.1
07/10/2011,06:00,185,0.7,30.9,0.4,16.8,93.5,0.055,0.020,0.075,0.5,23.5,13.9
07/10/2011,07:00,211,0.5,52.3,0.4,18.8,88.3,0.077,0.024,0.100,0.6,35.3,22.9
07/10/2011,08:00,209,0.5,64.3,0.5,21.5,76.3,0.037,0.017,0.054,0.4,39.2,25.3
07/10/2011,09:00,287,0.4,72.6,0.4,23.4,68.7,0.028,0.017,0.045,0.3,29.2,18.2
