Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC)
12/11/2010,12:00,75,4.6,17.0,1.3,25.1
12/11/2010,13:00,81,4.9,17.0,1.4,26.1
12/11/2010,14:00,75,5.5,14.6,1.4,25.3
12/11/2010,15:00,76,5.5,13.7,1.3,24.6
12/11/2010,16:00,74,5.9,11.6,1.2,24.4
12/11/2010,17:00,75,4.5,11.6,1.2,23.2
12/11/2010,18:00,92,2.4,25.4,1.1,22.5
12/11/2010,19:00,91,2.3,20.3,1.0,22.2
12/11/2010,20:00,93,1.9,22.2,0.8,22.0
12/11/2010,21:00,97,1.4,24.1,0.8,21.7
12/11/2010,22:00,149,0.6,27.6,0.6,20.9
12/11/2010,23:00,166,1.2,19.9,0.5,20.2
13/11/2010,00:00,152,0.8,36.2,0.5,19.8
13/11/2010,01:00,137,0.6,31.0,0.5,19.7
13/11/2010,02:00,142,0.6,18.6,0.5,19.5
13/11/2010,03:00,129,0.7,17.5,0.5,19.3
13/11/2010,04:00,149,1.1,27.7,0.5,19.4
13/11/2010,05:00,174,1.2,19.7,0.4,19.7
13/11/2010,06:00,188,1.2,13.9,0.4,20.3
13/11/2010,07:00,80,2.3,53.3,2.3,22.4
13/11/2010,08:00,65,5.9,16.5,1.7,23.8
13/11/2010,09:00,70,5.7,13.8,1.7,23.7
13/11/2010,10:00,77,6.2,19.0,2.3,24.2
13/11/2010,11:00,77,6.0,15.6,1.8,25.4
13/11/2010,12:00,71,5.7,11.5,1.3,24.7
13/11/2010,13:00,76,6.5,16.8,1.8,25.9
13/11/2010,14:00,74,6.7,13.2,1.7,26.1
13/11/2010,15:00,77,6.7,15.1,1.8,25.5
13/11/2010,16:00,78,6.7,12.8,1.6,24.6
13/11/2010,17:00,81,5.5,14.2,1.6,23.4
13/11/2010,18:00,86,3.1,20.7,1.3,22.3
13/11/2010,19:00,102,1.3,27.5,0.8,21.6
13/11/2010,20:00,130,0.5,35.6,0.6,21.0
13/11/2010,21:00,160,0.6,33.4,0.5,20.9
13/11/2010,22:00,166,0.3,23.8,0.4,20.4
13/11/2010,23:00,169,0.6,30.0,0.4,20.0
14/11/2010,00:00,189,0.9,13.7,0.4,19.5
14/11/2010,01:00,146,0.6,30.2,0.4,19.1
14/11/2010,02:00,147,0.3,30.1,0.4,18.2
14/11/2010,03:00,147,0.4,32.0,0.5,18.5
14/11/2010,04:00,167,0.5,20.5,0.5,18.1
14/11/2010,05:00,164,0.8,54.2,0.7,19.0
14/11/2010,06:00,163,0.7,44.2,0.6,20.1
14/11/2010,07:00,117,0.9,55.4,0.8,21.9
14/11/2010,08:00,73,2.5,27.0,1.2,24.1
14/11/2010,09:00,77,4.3,18.6,1.4,24.8
14/11/2010,10:00,73,4.9,14.8,1.2,25.7
14/11/2010,11:00,79,4.7,18.7,1.2,26.4
14/11/2010,12:00,83,4.9,19.0,1.5,26.3
14/11/2010,13:00,78,5.3,18.6,1.7,26.4
14/11/2010,14:00,73,5.7,15.3,1.4,25.1
14/11/2010,15:00,76,5.8,16.0,1.4,25.4
14/11/2010,16:00,71,5.5,13.3,1.4,24.1
14/11/2010,17:00,71,6.6,10.6,1.5,20.9
14/11/2010,18:00,81,1.9,35.5,1.5,20.2
14/11/2010,19:00,127,1.0,48.3,1.1,20.5
14/11/2010,20:00,98,1.0,35.9,0.9,20.0
14/11/2010,21:00,77,3.9,20.1,1.8,20.3
14/11/2010,22:00,112,1.0,32.9,0.8,20.0
14/11/2010,23:00,154,0.6,53.6,0.8,19.9
15/11/2010,00:00,92,1.3,79.0,1.5,20.2
15/11/2010,01:00,167,0.7,38.4,0.6,19.4
15/11/2010,02:00,181,0.2,49.5,0.3,19.2
15/11/2010,03:00,151,0.4,47.4,0.5,19.4
15/11/2010,04:00,119,0.8,28.2,0.6,19.1
15/11/2010,05:00,181,0.6,38.2,0.4,19.7
15/11/2010,06:00,154,0.5,46.9,0.6,21.1
15/11/2010,07:00,100,2.5,36.0,1.4,23.0
15/11/2010,08:00,82,4.7,19.6,1.4,24.0
15/11/2010,09:00,83,4.0,19.3,1.3,24.4
15/11/2010,10:00,70,5.6,12.3,1.4,25.0
15/11/2010,11:00,69,6.0,14.9,1.4,26.0
15/11/2010,12:00,65,4.5,18.2,1.3,25.7
15/11/2010,13:00,66,4.4,15.6,1.2,25.8
15/11/2010,14:00,68,4.5,11.1,1.0,25.6
15/11/2010,15:00,69,4.3,14.3,1.0,24.5
15/11/2010,16:00,71,3.9,13.5,1.1,23.1
15/11/2010,17:00,76,3.3,15.3,1.1,22.6
15/11/2010,18:00,78,1.7,16.7,0.9,22.1
15/11/2010,19:00,81,2.1,17.6,0.8,22.0
15/11/2010,20:00,82,2.4,16.3,0.8,22.0
15/11/2010,21:00,83,1.9,19.0,0.8,21.7
15/11/2010,22:00,106,0.8,35.5,0.7,21.4
15/11/2010,23:00,193,0.4,30.2,0.4,20.6
16/11/2010,00:00,63,0.8,79.7,1.3,20.2
16/11/2010,01:00,249,0.7,61.2,0.7,19.9
16/11/2010,02:00,211,0.8,24.4,0.4,19.5
16/11/2010,03:00,173,0.1,81.4,0.3,19.4
16/11/2010,04:00,201,0.4,27.2,0.4,18.9
16/11/2010,05:00,258,0.1,124.4,0.5,19.2
16/11/2010,06:00,176,0.3,29.5,0.5,20.3
16/11/2010,07:00,93,0.4,76.7,0.6,21.9
16/11/2010,08:00,69,4.5,15.5,1.5,23.7
16/11/2010,09:00,75,6.2,14.0,1.5,25.0
16/11/2010,10:00,84,4.4,21.1,1.4,25.3
16/11/2010,11:00,81,4.7,16.8,1.3,25.5
16/11/2010,12:00,74,4.7,16.7,1.4,25.5
16/11/2010,13:00,84,3.9,17.0,1.1,24.8
16/11/2010,14:00,80,3.2,16.7,0.8,24.3
16/11/2010,15:00,47,3.0,15.8,0.9,23.5
16/11/2010,16:00,37,2.5,27.0,0.8,23.0
16/11/2010,17:00,43,2.0,31.5,0.9,22.7
16/11/2010,18:00,56,2.1,12.9,0.8,21.8
16/11/2010,19:00,49,0.7,31.4,0.6,20.3
16/11/2010,20:00,72,0.4,85.2,0.7,19.6
16/11/2010,21:00,,0.0,133.5,0.5,18.2
16/11/2010,22:00,104,0.1,61.5,0.2,17.1
16/11/2010,23:00,,0.0,41.1,0.1,16.3
17/11/2010,00:00,227,0.1,64.1,0.3,16.0
17/11/2010,01:00,221,0.1,75.8,0.3,15.5
17/11/2010,02:00,206,0.4,80.4,0.5,15.6
17/11/2010,03:00,353,0.1,166.5,0.2,15.0
17/11/2010,04:00,67,0.2,60.5,0.4,14.6
17/11/2010,05:00,136,0.2,83.1,0.5,15.5
17/11/2010,06:00,201,0.4,98.6,0.7,18.6
17/11/2010,07:00,168,0.6,57.2,0.6,22.7
17/11/2010,08:00,59,1.5,68.0,1.4,25.1
17/11/2010,09:00,24,2.6,24.5,1.1,26.1
17/11/2010,10:00,35,1.9,41.8,0.9,25.9
17/11/2010,11:00,65,2.3,31.1,1.0,25.3
17/11/2010,12:00,40,1.8,52.5,1.2,24.4
17/11/2010,13:00,60,2.9,29.2,1.4,25.8
17/11/2010,14:00,51,3.9,12.6,0.9,25.4
17/11/2010,15:00,55,4.2,16.9,1.1,25.4
17/11/2010,16:00,58,4.4,14.2,1.1,25.2
17/11/2010,17:00,53,4.3,13.2,1.3,23.8
17/11/2010,18:00,44,2.3,18.7,1.0,22.5
17/11/2010,19:00,36,0.8,68.1,1.0,22.0
17/11/2010,20:00,30,1.1,43.5,0.9,20.9
17/11/2010,21:00,48,2.0,16.8,0.9,21.5
17/11/2010,22:00,51,1.2,37.6,1.1,21.1
17/11/2010,23:00,69,1.2,33.5,0.9,21.0
18/11/2010,00:00,57,2.7,21.5,1.0,21.4
18/11/2010,01:00,46,2.5,16.9,1.0,21.4
18/11/2010,02:00,57,1.4,16.6,0.5,20.8
18/11/2010,03:00,56,2.2,20.6,1.1,21.1
18/11/2010,04:00,207,0.3,86.4,0.4,20.2
18/11/2010,05:00,200,0.3,17.8,0.4,20.1
18/11/2010,06:00,51,0.8,79.7,1.1,21.6
18/11/2010,07:00,43,1.9,23.7,0.7,23.6
18/11/2010,08:00,25,1.9,35.6,0.9,24.8
18/11/2010,09:00,51,2.6,25.2,1.1,25.8
18/11/2010,10:00,52,2.9,26.7,1.1,25.7
18/11/2010,11:00,54,3.0,15.9,0.8,25.0
18/11/2010,12:00,61,4.0,13.9,1.1,24.9
18/11/2010,13:00,65,3.0,24.4,1.1,25.8
18/11/2010,14:00,60,3.2,20.4,1.0,25.7
18/11/2010,15:00,61,4.5,11.7,1.0,25.0
18/11/2010,16:00,54,4.2,11.7,0.9,24.3
18/11/2010,17:00,49,3.2,13.5,1.0,23.6
18/11/2010,18:00,50,2.5,12.0,0.6,22.3
18/11/2010,19:00,53,1.9,8.5,0.5,21.3
18/11/2010,20:00,47,1.6,26.4,0.9,21.3
18/11/2010,21:00,93,0.5,49.0,0.6,21.0
18/11/2010,22:00,141,0.5,31.5,0.4,20.8
18/11/2010,23:00,111,0.1,113.3,0.5,20.4
19/11/2010,00:00,239,0.2,95.1,0.3,20.0
19/11/2010,01:00,,0.0,99.7,0.1,19.7
19/11/2010,02:00,139,0.3,74.0,0.5,19.8
19/11/2010,03:00,112,0.7,45.2,0.7,20.2
19/11/2010,04:00,100,0.5,38.2,0.5,19.9
19/11/2010,05:00,112,0.5,38.2,0.7,19.9
19/11/2010,06:00,152,0.8,38.5,0.6,21.4
19/11/2010,07:00,127,0.7,41.0,0.7,22.4
19/11/2010,08:00,94,2.0,29.6,0.9,23.2
19/11/2010,09:00,81,2.4,23.1,0.9,24.2
19/11/2010,10:00,69,2.7,27.0,1.0,25.1
19/11/2010,11:00,82,2.0,31.0,0.9,25.3
19/11/2010,12:00,73,2.8,19.2,0.8,25.6
19/11/2010,13:00,72,2.6,15.9,0.6,25.5
19/11/2010,14:00,63,3.6,14.2,0.9,25.5
19/11/2010,15:00,74,3.6,16.0,0.8,25.4
19/11/2010,16:00,77,3.6,16.4,1.1,24.6
19/11/2010,17:00,85,3.1,17.5,1.0,23.8
19/11/2010,18:00,88,2.5,20.3,0.9,23.2
19/11/2010,19:00,89,2.4,20.4,0.9,22.9
19/11/2010,20:00,91,1.6,21.0,0.8,22.7
19/11/2010,21:00,128,1.2,43.4,0.8,22.4
19/11/2010,22:00,127,1.3,38.8,0.9,21.0
19/11/2010,23:00,108,1.6,27.6,0.8,20.7
20/11/2010,00:00,113,1.8,40.2,1.0,20.5
20/11/2010,01:00,149,1.1,36.2,0.8,20.0
20/11/2010,02:00,146,0.7,40.4,0.6,19.5
20/11/2010,03:00,139,0.7,45.9,0.7,19.3
20/11/2010,04:00,135,1.1,49.3,0.9,19.2
20/11/2010,05:00,128,1.5,42.9,0.9,19.9
20/11/2010,06:00,128,1.3,36.5,0.8,19.9
20/11/2010,07:00,158,1.3,36.9,0.8,19.9
20/11/2010,08:00,156,1.3,41.5,0.9,20.1
20/11/2010,09:00,135,1.3,43.1,0.8,20.1
20/11/2010,10:00,136,1.5,40.9,0.9,19.7
20/11/2010,11:00,129,1.8,36.3,0.9,20.0
20/11/2010,12:00,125,2.0,36.9,0.9,20.3
20/11/2010,13:00,123,1.8,38.7,0.9,20.1
20/11/2010,14:00,94,3.2,22.2,1.3,20.1
20/11/2010,15:00,103,1.7,41.0,1.1,20.2
20/11/2010,16:00,110,2.1,36.2,1.4,20.1
20/11/2010,17:00,97,3.4,27.8,1.4,19.7
20/11/2010,18:00,99,2.7,30.0,1.2,19.2
20/11/2010,19:00,103,1.7,34.8,1.1,19.0
20/11/2010,20:00,96,2.9,24.8,1.4,19.0
20/11/2010,21:00,104,2.6,34.6,1.4,18.8
20/11/2010,22:00,122,1.7,38.8,0.9,18.5
20/11/2010,23:00,131,1.5,36.9,0.8,18.1
21/11/2010,00:00,143,1.3,36.2,0.8,17.8
21/11/2010,01:00,136,1.3,46.9,0.9,17.8
21/11/2010,02:00,125,1.8,39.6,0.9,18.0
21/11/2010,03:00,139,1.8,42.0,0.9,18.3
21/11/2010,04:00,136,2.1,39.9,1.0,18.7
21/11/2010,05:00,120,5.9,37.5,2.2,18.6
21/11/2010,06:00,130,2.5,45.8,1.4,18.6
21/11/2010,07:00,142,2.3,39.4,1.2,18.6
21/11/2010,08:00,124,2.5,37.9,1.3,19.3
21/11/2010,09:00,107,2.9,38.3,1.6,20.4
21/11/2010,10:00,123,2.3,42.7,1.5,20.9
21/11/2010,11:00,111,1.9,36.8,1.2,20.6
21/11/2010,12:00,102,3.0,32.9,1.5,21.0
21/11/2010,13:00,128,1.9,41.7,1.1,20.6
21/11/2010,14:00,105,1.8,34.3,1.1,20.7
21/11/2010,15:00,105,2.1,34.5,1.1,19.2
21/11/2010,16:00,114,2.2,38.4,1.3,18.9
21/11/2010,17:00,156,1.3,36.1,0.8,18.4
21/11/2010,18:00,159,1.3,30.0,0.7,18.3
21/11/2010,19:00,106,3.0,28.8,1.6,18.4
21/11/2010,20:00,123,1.8,39.4,1.1,18.3
21/11/2010,21:00,147,1.6,35.8,0.8,18.0
21/11/2010,22:00,133,1.4,46.8,0.9,17.9
21/11/2010,23:00,145,1.8,41.6,1.1,17.9
22/11/2010,00:00,133,1.5,49.5,0.9,17.9
22/11/2010,01:00,152,1.6,44.4,0.8,18.3
22/11/2010,02:00,148,1.9,49.9,1.1,
22/11/2010,03:00,125,2.1,46.0,1.0,
22/11/2010,04:00,146,2.0,44.4,0.8,
22/11/2010,05:00,159,2.0,40.5,0.9,
22/11/2010,06:00,136,2.2,39.0,0.9,
22/11/2010,07:00,133,2.5,38.1,1.1,
22/11/2010,08:00,112,3.0,38.2,1.6,21.9
22/11/2010,09:00,100,3.8,33.4,1.9,23.5
22/11/2010,10:00,102,4.4,33.5,2.2,24.6
22/11/2010,11:00,92,4.6,27.8,1.7,25.2
22/11/2010,12:00,91,4.7,26.3,2.1,25.5
22/11/2010,13:00,85,6.6,19.8,2.2,25.8
22/11/2010,14:00,86,6.6,19.4,2.2,25.2
22/11/2010,15:00,86,6.5,21.0,2.1,24.8
22/11/2010,16:00,98,5.7,26.7,2.3,23.5
22/11/2010,17:00,87,5.8,19.7,1.9,21.6
22/11/2010,18:00,101,2.3,32.7,1.2,20.0
22/11/2010,19:00,104,2.7,32.0,1.4,20.8
22/11/2010,20:00,103,2.7,30.2,1.3,20.9
22/11/2010,21:00,115,2.0,36.7,1.2,20.6
22/11/2010,22:00,118,1.9,38.9,1.2,20.3
22/11/2010,23:00,150,1.4,39.3,1.0,19.7
23/11/2010,00:00,164,1.1,34.2,0.8,19.0
23/11/2010,01:00,148,0.9,49.1,0.7,18.7
23/11/2010,02:00,182,1.1,36.7,0.7,18.4
23/11/2010,03:00,130,1.1,45.9,0.8,18.5
23/11/2010,04:00,112,1.6,37.6,1.0,17.9
23/11/2010,05:00,84,0.6,44.9,0.6,17.9
23/11/2010,06:00,184,0.7,38.0,0.6,18.5
23/11/2010,07:00,121,2.1,35.9,1.4,20.3
23/11/2010,08:00,103,4.3,30.0,2.0,21.6
23/11/2010,09:00,130,2.8,40.3,1.6,22.5
23/11/2010,10:00,100,4.3,33.8,2.4,23.0
23/11/2010,11:00,104,3.5,32.7,2.0,22.3
23/11/2010,12:00,97,5.6,24.8,2.2,23.0
23/11/2010,13:00,98,5.3,22.7,2.0,22.8
23/11/2010,14:00,101,5.4,24.5,2.4,23.3
23/11/2010,15:00,97,5.1,25.7,2.2,23.0
23/11/2010,16:00,94,4.1,31.4,2.3,20.5
23/11/2010,17:00,103,4.5,30.3,2.6,21.4
23/11/2010,18:00,106,3.4,31.5,1.8,21.2
23/11/2010,19:00,133,2.0,42.6,1.4,20.0
23/11/2010,20:00,109,3.3,34.6,1.6,19.5
23/11/2010,21:00,117,2.5,35.0,1.3,20.0
23/11/2010,22:00,162,1.8,32.7,0.8,19.1
23/11/2010,23:00,154,1.6,37.7,0.9,19.0
24/11/2010,00:00,168,1.3,35.7,0.8,18.4
24/11/2010,01:00,162,1.3,35.6,0.9,18.1
24/11/2010,02:00,150,1.1,48.3,1.0,18.0
24/11/2010,03:00,146,0.9,56.7,0.8,17.9
24/11/2010,04:00,152,1.2,56.7,1.0,18.0
24/11/2010,05:00,152,0.9,50.3,0.8,18.4
24/11/2010,06:00,138,1.1,48.1,1.0,19.8
24/11/2010,07:00,127,2.4,40.7,1.6,21.9
24/11/2010,08:00,99,5.4,27.5,2.1,23.9
24/11/2010,09:00,91,5.3,29.2,2.5,25.1
24/11/2010,10:00,86,6.5,22.9,2.3,26.1
24/11/2010,11:00,85,7.4,18.6,2.1,25.8
24/11/2010,12:00,81,6.8,19.5,2.3,26.0
24/11/2010,13:00,82,7.6,16.3,2.2,25.9
24/11/2010,14:00,82,7.2,17.3,2.2,25.6
24/11/2010,15:00,83,6.2,17.3,1.9,24.6
24/11/2010,16:00,88,5.6,17.9,1.9,23.8
24/11/2010,17:00,91,4.1,19.8,1.5,23.1
24/11/2010,18:00,109,2.3,35.0,1.5,22.3
24/11/2010,19:00,112,2.7,37.8,1.9,21.0
24/11/2010,20:00,136,1.9,40.5,1.2,20.4
24/11/2010,21:00,156,1.2,35.6,0.8,19.5
24/11/2010,22:00,167,1.7,29.4,0.8,19.2
24/11/2010,23:00,167,1.5,28.8,0.7,18.7
25/11/2010,00:00,168,1.4,27.3,0.7,18.3
25/11/2010,01:00,150,1.3,37.7,0.8,17.9
25/11/2010,02:00,144,1.2,43.5,0.9,17.8
25/11/2010,03:00,138,2.0,40.1,1.2,18.2
25/11/2010,04:00,135,2.1,41.3,1.2,18.3
25/11/2010,05:00,135,1.7,39.2,1.0,18.8
25/11/2010,06:00,141,1.7,39.4,1.0,19.8
25/11/2010,07:00,111,3.4,37.9,1.9,22.1
25/11/2010,08:00,100,4.9,29.3,2.2,23.2
25/11/2010,09:00,102,4.7,29.4,2.1,23.3
25/11/2010,10:00,87,6.6,21.6,2.2,24.7
25/11/2010,11:00,89,7.3,22.0,2.5,24.8
25/11/2010,12:00,79,7.4,15.9,2.2,25.5
25/11/2010,13:00,82,7.2,16.5,1.9,25.2
25/11/2010,14:00,81,7.0,17.4,2.3,25.4
25/11/2010,15:00,87,6.0,20.4,1.9,24.4
25/11/2010,16:00,98,4.4,23.7,1.7,23.4
25/11/2010,17:00,102,3.3,21.9,1.3,22.4
25/11/2010,18:00,120,1.6,34.7,1.0,21.1
25/11/2010,19:00,147,1.1,44.5,0.9,20.5
25/11/2010,20:00,150,1.3,39.2,0.9,19.6
25/11/2010,21:00,132,0.9,50.3,0.9,19.2
25/11/2010,22:00,153,0.7,43.5,0.7,18.8
25/11/2010,23:00,170,1.0,27.3,0.5,18.4
26/11/2010,00:00,150,0.8,42.2,0.7,18.5
26/11/2010,01:00,96,0.8,42.6,0.8,17.5
26/11/2010,02:00,80,0.8,28.6,0.6,16.9
26/11/2010,03:00,,0.0,113.0,0.4,16.2
26/11/2010,04:00,310,0.2,128.4,0.3,15.3
26/11/2010,05:00,294,0.2,12.8,0.3,15.8
26/11/2010,06:00,100,0.9,61.5,1.1,18.8
26/11/2010,07:00,112,2.9,38.1,1.8,21.6
26/11/2010,08:00,97,4.4,26.0,1.7,23.2
26/11/2010,09:00,76,5.6,15.7,1.6,22.9
26/11/2010,10:00,86,4.6,22.7,1.6,24.0
26/11/2010,11:00,82,5.8,21.0,2.1,25.3
26/11/2010,12:00,82,6.9,18.6,2.2,25.4
26/11/2010,13:00,86,5.8,22.8,1.9,25.8
26/11/2010,14:00,84,5.8,20.3,1.6,25.5
26/11/2010,15:00,78,6.1,17.3,1.8,24.8
26/11/2010,16:00,79,4.9,17.5,1.3,24.4
26/11/2010,17:00,74,5.6,13.1,1.3,23.1
26/11/2010,18:00,82,4.0,19.0,1.5,21.9
26/11/2010,19:00,119,0.8,33.0,0.7,20.5
26/11/2010,20:00,114,0.8,32.8,0.7,19.8
26/11/2010,21:00,104,1.2,41.3,0.8,20.1
26/11/2010,22:00,159,0.4,43.2,0.5,19.3
26/11/2010,23:00,218,0.5,15.1,0.5,17.5
27/11/2010,00:00,220,0.4,25.6,0.4,17.2
27/11/2010,01:00,158,0.1,63.1,0.4,17.7
27/11/2010,02:00,132,0.2,75.4,0.5,17.9
27/11/2010,03:00,108,0.6,73.4,0.8,17.9
27/11/2010,04:00,146,0.6,57.2,0.6,17.6
27/11/2010,05:00,181,0.7,30.9,0.6,17.8
27/11/2010,06:00,169,0.4,40.0,0.6,18.5
27/11/2010,07:00,136,1.1,56.8,0.9,20.8
27/11/2010,08:00,81,4.4,22.0,1.9,23.4
27/11/2010,09:00,79,5.7,20.3,2.1,24.8
27/11/2010,10:00,78,6.2,19.1,1.8,25.5
27/11/2010,11:00,76,6.6,17.5,1.7,25.5
27/11/2010,12:00,80,6.2,18.1,2.0,25.6
27/11/2010,13:00,80,6.1,19.6,1.8,24.7
27/11/2010,14:00,73,4.3,19.4,1.8,22.6
27/11/2010,15:00,76,5.3,15.5,1.6,23.2
27/11/2010,16:00,89,3.8,24.8,1.6,22.9
27/11/2010,17:00,103,2.2,30.3,1.1,22.2
27/11/2010,18:00,105,2.2,30.6,1.1,22.2
27/11/2010,19:00,88,3.5,19.6,1.4,22.2
27/11/2010,20:00,95,3.1,22.2,1.3,21.8
27/11/2010,21:00,98,2.2,28.4,1.1,21.3
27/11/2010,22:00,106,1.5,32.3,1.1,19.5
27/11/2010,23:00,190,0.2,88.6,0.5,18.7
28/11/2010,00:00,192,0.7,18.2,0.4,18.0
28/11/2010,01:00,204,1.3,16.5,0.4,17.3
28/11/2010,02:00,206,1.0,21.6,0.5,17.0
28/11/2010,03:00,213,0.9,23.1,0.4,16.4
28/11/2010,04:00,214,1.3,13.1,0.4,15.7
28/11/2010,05:00,204,1.0,17.3,0.6,16.4
28/11/2010,06:00,217,0.7,24.5,0.5,17.9
28/11/2010,07:00,195,1.5,21.5,0.7,19.8
28/11/2010,08:00,167,1.1,43.9,0.8,21.8
28/11/2010,09:00,82,3.3,31.8,1.7,24.0
28/11/2010,10:00,71,5.6,13.6,1.3,24.6
28/11/2010,11:00,80,3.6,30.8,1.7,22.9
28/11/2010,12:00,102,2.0,39.5,1.3,21.7
28/11/2010,13:00,75,4.9,13.3,1.4,22.7
28/11/2010,14:00,76,4.1,16.0,1.1,23.4
28/11/2010,15:00,71,4.0,15.9,1.1,23.7
28/11/2010,16:00,74,2.9,18.7,0.9,22.7
28/11/2010,17:00,94,1.7,26.4,0.9,21.9
28/11/2010,18:00,85,2.3,27.8,1.3,20.7
28/11/2010,19:00,108,1.5,36.5,1.0,19.9
28/11/2010,20:00,145,1.0,59.6,0.9,19.5
28/11/2010,21:00,207,1.3,38.9,0.7,19.1
28/11/2010,22:00,151,0.3,62.2,0.5,18.8
28/11/2010,23:00,,0.0,41.1,0.1,18.7
29/11/2010,00:00,115,0.4,49.4,0.6,18.6
29/11/2010,01:00,113,0.8,40.7,0.6,18.5
29/11/2010,02:00,153,0.7,33.0,0.6,18.3
29/11/2010,03:00,126,0.8,53.7,0.8,18.1
29/11/2010,04:00,144,1.0,38.7,0.7,17.9
29/11/2010,05:00,128,0.7,36.7,0.5,18.2
29/11/2010,06:00,107,1.0,40.4,0.9,19.6
29/11/2010,07:00,93,1.9,32.7,0.9,20.8
29/11/2010,08:00,83,2.1,22.1,0.9,21.2
29/11/2010,09:00,107,1.6,43.9,0.9,22.1
29/11/2010,10:00,96,2.2,37.4,1.2,23.9
29/11/2010,11:00,78,5.3,16.2,1.6,25.9
29/11/2010,12:00,69,5.6,14.6,1.4,25.2
29/11/2010,13:00,80,4.1,18.5,1.2,23.9
29/11/2010,14:00,76,4.6,14.6,1.3,24.4
29/11/2010,15:00,73,5.0,12.0,1.2,24.1
29/11/2010,16:00,73,4.8,12.4,1.1,23.5
29/11/2010,17:00,74,4.8,11.5,1.1,22.9
29/11/2010,18:00,74,3.8,12.8,1.0,22.3
29/11/2010,19:00,74,3.4,11.3,0.9,21.6
29/11/2010,20:00,66,3.4,12.7,0.9,21.6
29/11/2010,21:00,85,1.4,28.1,1.2,21.5
29/11/2010,22:00,88,0.7,38.5,1.0,20.9
29/11/2010,23:00,67,2.9,12.4,1.0,21.4
30/11/2010,00:00,85,1.9,21.5,0.9,21.1
30/11/2010,01:00,88,1.7,27.3,1.5,20.6
30/11/2010,02:00,68,2.4,26.2,2.1,20.5
30/11/2010,03:00,72,2.6,19.9,1.5,20.9
30/11/2010,04:00,139,1.1,33.9,0.6,20.1
30/11/2010,05:00,141,0.9,41.4,0.7,20.3
30/11/2010,06:00,136,0.8,64.1,1.0,20.7
30/11/2010,07:00,79,3.4,22.1,1.6,22.3
30/11/2010,08:00,73,4.8,15.4,1.2,23.4
30/11/2010,09:00,76,5.7,13.1,1.6,23.9
30/11/2010,10:00,76,6.5,12.6,1.4,24.1
30/11/2010,11:00,74,6.6,15.4,1.9,24.3
30/11/2010,12:00,74,5.6,17.8,1.7,24.7
30/11/2010,13:00,71,6.8,12.9,1.5,23.8
30/11/2010,14:00,73,5.3,16.1,1.7,22.0
30/11/2010,15:00,80,4.3,20.3,1.6,22.0
30/11/2010,16:00,83,3.6,18.4,1.2,21.8
30/11/2010,17:00,81,2.0,19.0,0.8,21.1
30/11/2010,18:00,122,0.8,46.9,0.6,20.8
30/11/2010,19:00,181,0.9,41.5,0.7,20.8
30/11/2010,20:00,153,0.9,54.7,1.0,20.5
30/11/2010,21:00,150,0.5,77.1,0.5,19.5
30/11/2010,22:00,138,0.4,65.6,0.5,19.0
30/11/2010,23:00,150,0.9,45.8,0.5,19.1
01/12/2010,00:00,98,0.3,46.5,0.4,18.9
01/12/2010,01:00,87,0.6,34.7,0.7,18.6
01/12/2010,02:00,88,3.0,24.5,1.6,18.7
01/12/2010,03:00,67,5.3,13.9,1.6,18.6
01/12/2010,04:00,92,1.8,55.9,1.9,18.0
01/12/2010,05:00,198,0.9,32.0,0.5,17.9
01/12/2010,06:00,179,0.7,62.5,0.7,18.2
01/12/2010,07:00,157,0.6,49.6,0.6,19.1
01/12/2010,08:00,137,1.2,44.0,0.9,21.2
01/12/2010,09:00,105,1.6,53.5,1.6,23.1
01/12/2010,10:00,85,3.1,21.3,1.1,23.9
01/12/2010,11:00,81,3.6,21.2,1.5,25.4
01/12/2010,12:00,74,4.5,17.1,1.3,26.0
01/12/2010,13:00,77,4.1,16.7,1.1,25.9
01/12/2010,14:00,70,4.3,18.1,1.2,26.6
01/12/2010,15:00,70,4.3,13.8,1.1,25.2
01/12/2010,16:00,73,4.1,12.3,1.0,24.6
01/12/2010,17:00,77,3.3,12.4,0.8,24.1
01/12/2010,18:00,73,2.5,12.0,0.9,22.5
01/12/2010,19:00,124,0.6,39.6,0.6,22.3
01/12/2010,20:00,149,0.6,47.3,0.6,21.6
01/12/2010,21:00,102,1.2,47.1,1.0,21.6
01/12/2010,22:00,187,1.1,29.1,0.7,20.8
01/12/2010,23:00,188,1.0,21.4,0.5,20.2
02/12/2010,00:00,176,0.8,36.1,0.7,20.2
02/12/2010,01:00,171,1.2,21.6,0.6,20.2
02/12/2010,02:00,176,0.7,64.7,0.6,20.1
02/12/2010,03:00,198,0.6,64.1,0.7,20.0
02/12/2010,04:00,212,0.7,45.8,0.7,20.1
02/12/2010,05:00,83,1.1,102.1,1.9,20.5
02/12/2010,06:00,78,4.7,16.7,1.6,21.7
02/12/2010,07:00,77,4.9,16.3,1.4,22.5
02/12/2010,08:00,78,4.9,13.6,1.4,23.8
02/12/2010,09:00,78,5.5,13.8,1.6,24.3
02/12/2010,10:00,75,5.8,13.4,1.4,24.9
02/12/2010,11:00,75,6.6,13.3,1.8,25.1
02/12/2010,12:00,74,7.1,12.4,1.6,25.3
