Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm)
22/07/2010,09:00,216,2.5,26.7,1.4,14.4,48.7,0.0
22/07/2010,10:00,212,2.2,29.4,1.4,15.5,44.6,0.0
22/07/2010,11:00,215,2.1,28.7,1.2,16.5,42.1,0.0
22/07/2010,12:00,210,1.8,32.1,1.2,17.5,39.5,0.0
22/07/2010,13:00,193,1.3,38.6,0.8,17.9,35.9,0.0
22/07/2010,14:00,202,1.4,40.0,0.9,18.1,35.5,0.0
22/07/2010,15:00,206,1.5,33.3,0.9,17.7,37.0,0.0
22/07/2010,16:00,196,0.9,34.3,0.6,16.9,38.5,0.0
22/07/2010,17:00,211,0.7,37.7,0.5,14.9,44.6,0.0
22/07/2010,18:00,237,0.7,18.1,0.3,13.2,50.9,0.0
22/07/2010,19:00,219,0.7,17.8,0.4,12.0,56.9,0.0
22/07/2010,20:00,208,1.0,23.5,0.5,10.4,64.5,0.0
22/07/2010,21:00,217,1.0,12.7,0.4,9.6,66.7,0.0
22/07/2010,22:00,222,1.4,12.8,0.4,8.5,72.6,0.0
22/07/2010,23:00,221,1.1,9.7,0.4,8.1,75.0,0.0
23/07/2010,00:00,206,0.4,42.8,0.3,7.4,79.6,0.0
23/07/2010,01:00,163,0.3,55.4,0.2,7.3,81.8,0.0
23/07/2010,02:00,121,0.6,51.8,0.5,6.9,80.3,0.0
23/07/2010,03:00,127,0.9,41.4,0.5,7.1,77.2,0.0
23/07/2010,04:00,197,1.0,49.0,0.8,10.2,63.0,0.0
23/07/2010,05:00,218,1.7,25.6,1.0,11.5,57.4,0.0
23/07/2010,06:00,219,2.7,16.6,1.3,11.8,58.0,0.0
23/07/2010,07:00,217,2.4,18.2,1.3,12.6,57.6,0.0
23/07/2010,08:00,214,2.3,25.8,1.2,14.0,55.4,0.0
23/07/2010,09:00,212,2.5,24.3,1.4,15.2,53.3,0.0
23/07/2010,10:00,207,2.1,27.2,1.2,16.4,51.1,0.0
23/07/2010,11:00,212,2.2,29.2,1.3,17.3,50.0,0.0
23/07/2010,12:00,205,2.1,30.9,1.4,17.8,50.5,0.0
23/07/2010,13:00,208,2.0,26.5,1.2,18.2,49.6,0.0
23/07/2010,14:00,210,2.0,26.9,1.3,18.4,48.7,0.0
23/07/2010,15:00,212,2.0,24.9,1.1,18.1,49.5,0.0
23/07/2010,16:00,213,1.6,24.6,0.9,17.2,53.1,0.0
23/07/2010,17:00,210,1.1,29.9,0.7,15.7,59.9,0.0
23/07/2010,18:00,193,0.5,41.3,0.3,14.5,66.1,0.0
23/07/2010,19:00,191,0.6,30.8,0.3,13.9,69.4,0.0
23/07/2010,20:00,182,0.5,34.4,0.4,13.4,72.2,0.0
23/07/2010,21:00,160,0.6,42.1,0.5,12.8,74.0,0.0
23/07/2010,22:00,195,0.8,30.4,0.4,13.1,72.8,0.0
23/07/2010,23:00,205,1.2,26.3,0.7,13.4,72.0,0.0
24/07/2010,00:00,201,0.9,26.1,0.5,13.2,72.6,0.0
24/07/2010,01:00,202,1.0,20.6,0.5,12.8,75.3,0.0
24/07/2010,02:00,202,1.0,25.3,0.6,12.8,74.5,0.0
24/07/2010,03:00,204,1.0,27.2,0.5,12.2,76.2,0.0
24/07/2010,04:00,210,1.1,18.3,0.5,12.6,73.1,0.0
24/07/2010,05:00,211,1.2,19.4,0.6,13.0,69.9,0.0
24/07/2010,06:00,209,1.3,17.1,0.6,12.7,70.7,0.0
24/07/2010,07:00,216,1.3,19.2,0.6,13.2,69.7,0.0
24/07/2010,08:00,218,1.5,26.4,0.8,14.8,64.6,0.0
24/07/2010,09:00,213,1.6,30.5,1.1,16.5,57.4,0.0
24/07/2010,10:00,217,1.4,36.7,1.0,18.0,51.0,0.0
24/07/2010,11:00,232,1.2,45.6,0.8,19.2,48.3,0.0
24/07/2010,12:00,212,0.8,64.4,0.8,19.9,46.5,0.0
24/07/2010,13:00,145,0.4,73.1,0.6,20.1,46.9,0.0
24/07/2010,14:00,228,1.0,29.4,0.5,19.9,47.3,0.0
24/07/2010,15:00,212,0.8,37.8,0.6,19.4,49.3,0.0
24/07/2010,16:00,210,0.7,34.6,0.5,18.8,51.9,0.0
24/07/2010,17:00,127,0.2,59.8,0.3,17.7,56.9,0.0
24/07/2010,18:00,206,0.4,29.1,0.3,16.8,59.2,0.0
24/07/2010,19:00,224,0.6,23.9,0.2,16.1,62.0,0.0
24/07/2010,20:00,217,0.9,16.6,0.4,15.7,64.9,0.0
24/07/2010,21:00,212,0.6,21.3,0.4,15.0,68.9,0.0
24/07/2010,22:00,200,0.6,27.1,0.4,14.4,72.1,0.0
24/07/2010,23:00,179,0.4,38.0,0.3,13.7,75.8,0.0
25/07/2010,00:00,203,0.5,22.3,0.3,13.4,75.7,0.0
25/07/2010,01:00,216,0.8,17.8,0.5,12.9,77.2,0.0
25/07/2010,02:00,216,0.8,14.8,0.4,12.9,79.2,0.0
25/07/2010,03:00,223,1.1,12.8,0.4,12.4,80.8,0.0
25/07/2010,04:00,212,1.2,16.4,0.5,12.4,80.6,0.0
25/07/2010,05:00,218,1.1,14.5,0.4,12.8,79.4,0.0
25/07/2010,06:00,204,0.7,21.8,0.4,12.8,78.3,0.0
25/07/2010,07:00,223,1.1,13.9,0.4,13.0,79.3,0.0
25/07/2010,08:00,212,0.8,28.2,0.5,15.0,72.9,0.0
25/07/2010,09:00,208,0.9,36.5,0.6,16.9,64.1,0.0
25/07/2010,10:00,205,0.6,41.5,0.5,18.4,58.0,0.0
25/07/2010,11:00,246,0.6,69.1,0.7,19.5,52.7,0.0
25/07/2010,12:00,354,0.4,166.3,0.5,20.4,48.0,0.0
25/07/2010,13:00,25,1.0,165.8,0.6,19.8,52.2,0.0
25/07/2010,14:00,69,0.6,93.5,0.8,18.9,58.2,0.0
25/07/2010,15:00,227,0.9,25.9,0.4,15.5,82.6,0.0
25/07/2010,16:00,210,0.4,41.1,0.4,15.0,85.8,0.0
25/07/2010,17:00,121,0.1,104.4,0.3,14.8,87.5,0.0
25/07/2010,18:00,239,0.1,84.6,0.3,14.6,89.0,0.0
25/07/2010,19:00,203,0.4,38.3,0.2,14.4,90.0,0.0
25/07/2010,20:00,210,0.4,48.6,0.3,14.2,89.9,0.0
25/07/2010,21:00,217,0.7,21.8,0.3,14.1,89.6,0.0
25/07/2010,22:00,203,0.6,34.4,0.4,14.1,89.9,0.0
25/07/2010,23:00,197,0.4,46.6,0.4,13.8,89.1,0.0
26/07/2010,00:00,227,0.4,75.1,0.4,13.6,89.3,0.0
26/07/2010,01:00,219,0.7,21.9,0.4,13.0,90.1,0.0
26/07/2010,02:00,225,0.8,21.4,0.4,12.5,91.4,0.0
26/07/2010,03:00,196,0.7,28.3,0.4,12.4,91.4,0.0
26/07/2010,04:00,206,0.7,18.7,0.3,12.1,91.0,0.0
26/07/2010,05:00,194,0.6,31.1,0.3,12.0,91.1,0.0
26/07/2010,06:00,200,0.7,25.2,0.4,12.3,90.8,0.0
26/07/2010,07:00,200,0.8,30.1,0.5,12.8,89.5,0.0
26/07/2010,08:00,214,1.3,25.3,0.8,14.4,82.2,0.0
26/07/2010,09:00,219,1.6,31.6,1.0,16.8,71.9,0.0
26/07/2010,10:00,212,1.9,26.2,1.0,18.3,60.7,0.0
26/07/2010,11:00,211,1.5,35.1,1.0,19.5,54.6,0.0
26/07/2010,12:00,210,1.7,32.8,1.2,20.4,50.3,0.0
26/07/2010,13:00,218,1.8,32.2,1.1,20.8,47.5,0.0
26/07/2010,14:00,217,1.4,40.7,1.0,20.6,47.8,0.0
26/07/2010,15:00,82,0.9,46.7,0.5,19.2,57.6,0.0
26/07/2010,16:00,111,0.7,56.5,0.6,16.2,77.7,0.9
26/07/2010,17:00,219,0.2,68.5,0.3,15.2,84.3,0.0
26/07/2010,18:00,225,1.1,14.9,0.4,14.9,81.4,0.0
26/07/2010,19:00,209,0.7,38.9,0.4,14.3,74.7,0.0
26/07/2010,20:00,195,0.7,25.7,0.4,14.2,74.4,0.0
26/07/2010,21:00,203,0.7,27.7,0.4,14.1,75.5,0.0
26/07/2010,22:00,202,1.1,25.8,0.6,14.0,76.1,0.0
26/07/2010,23:00,207,1.3,16.1,0.6,14.0,77.3,0.0
27/07/2010,00:00,205,1.0,29.8,0.7,13.4,77.9,0.0
27/07/2010,01:00,203,1.1,19.6,0.7,13.3,79.0,0.0
27/07/2010,02:00,203,1.1,25.3,0.6,12.8,80.4,0.0
27/07/2010,03:00,208,1.3,20.0,0.6,12.9,78.2,0.0
27/07/2010,04:00,207,1.2,23.2,0.7,13.0,77.9,0.0
27/07/2010,05:00,207,1.1,26.3,0.7,13.5,76.0,0.0
27/07/2010,06:00,207,1.1,28.9,0.6,13.7,75.8,0.0
27/07/2010,07:00,210,1.2,22.2,0.7,13.9,74.1,0.0
27/07/2010,08:00,203,1.4,27.7,0.8,15.2,69.9,0.0
27/07/2010,09:00,203,1.4,31.4,0.8,17.1,62.5,0.0
27/07/2010,10:00,212,1.7,31.8,1.1,18.4,57.5,0.0
27/07/2010,11:00,213,1.7,34.6,1.0,19.2,54.1,0.0
27/07/2010,12:00,208,1.3,35.3,0.8,19.3,55.7,0.0
27/07/2010,13:00,211,1.5,31.2,0.9,19.3,56.1,0.0
27/07/2010,14:00,201,1.1,37.7,0.7,19.0,57.3,0.0
27/07/2010,15:00,93,1.4,52.5,1.1,17.9,67.9,0.0
27/07/2010,16:00,121,0.5,76.7,0.7,16.6,77.0,0.0
27/07/2010,17:00,218,0.6,29.0,0.4,16.4,77.8,0.0
27/07/2010,18:00,217,0.7,24.9,0.4,16.3,75.5,0.0
27/07/2010,19:00,203,0.7,28.6,0.5,15.8,75.1,0.0
27/07/2010,20:00,217,0.9,19.0,0.5,15.2,78.3,0.0
27/07/2010,21:00,211,0.6,31.0,0.4,15.0,79.0,0.0
27/07/2010,22:00,204,0.6,26.2,0.3,15.0,77.9,0.0
27/07/2010,23:00,205,0.7,24.0,0.4,14.9,79.7,0.0
28/07/2010,00:00,213,0.9,23.8,0.5,14.8,79.8,0.0
28/07/2010,01:00,201,0.7,29.1,0.4,14.6,83.7,0.0
28/07/2010,02:00,212,0.8,26.4,0.5,14.3,89.0,0.0
28/07/2010,03:00,200,0.7,31.0,0.4,14.0,88.1,0.0
28/07/2010,04:00,209,0.9,27.7,1.2,13.9,89.0,0.0
28/07/2010,05:00,217,0.8,28.2,0.4,13.9,90.1,0.0
28/07/2010,06:00,211,1.1,20.6,0.6,14.1,90.4,0.0
28/07/2010,07:00,216,1.5,18.1,0.6,14.0,90.6,0.0
28/07/2010,08:00,211,1.2,23.8,0.7,14.5,89.9,0.0
28/07/2010,09:00,218,1.0,22.8,0.5,15.8,87.7,0.0
28/07/2010,10:00,215,0.5,54.4,0.4,18.3,78.7,0.0
28/07/2010,11:00,82,0.6,101.4,0.9,19.5,70.1,0.0
28/07/2010,12:00,71,1.0,53.4,1.2,17.6,80.5,4.2
28/07/2010,13:00,86,0.2,145.4,0.4,16.9,86.4,0.0
28/07/2010,14:00,229,0.4,58.7,0.3,17.4,85.9,0.0
28/07/2010,15:00,34,0.4,151.0,0.5,17.0,86.9,3.6
28/07/2010,16:00,32,0.4,58.4,0.3,16.9,87.6,0.3
28/07/2010,17:00,43,0.6,31.6,0.4,16.8,88.0,1.8
28/07/2010,18:00,65,0.6,60.5,0.5,16.6,89.4,1.4
28/07/2010,19:00,79,0.3,99.6,0.4,16.4,89.1,0.0
28/07/2010,20:00,113,0.2,83.3,0.3,16.2,89.6,0.0
28/07/2010,21:00,221,0.3,42.7,0.3,16.0,90.2,0.0
28/07/2010,22:00,228,0.4,38.4,0.3,16.0,90.8,0.0
28/07/2010,23:00,206,0.1,83.7,0.2,15.9,90.3,0.0
29/07/2010,00:00,159,0.1,83.2,0.3,15.8,90.5,0.0
29/07/2010,01:00,231,0.5,38.8,0.3,15.6,91.1,0.0
29/07/2010,02:00,204,0.2,78.3,0.2,15.5,91.5,0.0
29/07/2010,03:00,,0.0,121.0,0.2,15.3,91.0,0.0
29/07/2010,04:00,229,0.4,52.1,0.3,15.4,91.9,0.0
29/07/2010,05:00,222,0.5,19.9,0.3,15.5,91.7,0.0
29/07/2010,06:00,196,0.3,38.5,0.2,15.3,91.1,0.0
29/07/2010,07:00,185,0.2,68.4,0.3,15.6,91.0,0.0
29/07/2010,08:00,211,0.3,44.0,0.3,16.6,91.1,0.0
29/07/2010,09:00,179,0.2,107.9,0.3,17.4,89.2,0.0
29/07/2010,10:00,231,0.3,73.8,0.3,18.5,83.1,0.0
29/07/2010,11:00,318,0.5,147.1,0.7,19.8,73.4,0.0
29/07/2010,12:00,305,1.0,31.2,0.6,20.4,71.4,0.0
29/07/2010,13:00,311,0.9,43.8,0.7,20.9,67.1,0.0
29/07/2010,14:00,342,1.2,27.2,0.6,21.4,67.3,0.0
29/07/2010,15:00,307,0.8,33.4,0.6,21.4,66.5,0.0
29/07/2010,16:00,31,0.4,138.6,0.3,20.9,69.7,0.0
29/07/2010,17:00,187,0.2,79.7,0.3,19.6,74.9,0.0
29/07/2010,18:00,163,0.2,91.1,0.3,18.4,80.3,0.0
29/07/2010,19:00,356,0.5,52.3,0.4,17.9,82.7,0.0
29/07/2010,20:00,27,0.5,41.8,0.3,17.8,85.3,0.0
29/07/2010,21:00,95,0.3,44.5,0.2,17.6,87.3,0.0
29/07/2010,22:00,215,0.7,35.7,0.4,16.9,88.1,0.0
29/07/2010,23:00,190,0.5,52.7,0.5,17.0,88.6,0.0
30/07/2010,00:00,279,0.2,120.0,0.3,16.4,89.4,0.0
30/07/2010,01:00,214,0.6,17.4,0.4,16.0,90.4,0.0
30/07/2010,02:00,213,0.8,20.7,0.4,15.3,90.9,0.0
30/07/2010,03:00,211,0.7,22.1,0.4,15.1,90.8,0.0
30/07/2010,04:00,216,1.0,30.2,0.5,15.1,91.0,0.0
30/07/2010,05:00,230,0.3,58.0,0.3,15.1,91.9,0.0
30/07/2010,06:00,233,0.4,73.0,0.4,14.9,91.5,0.0
30/07/2010,07:00,219,0.8,29.8,0.5,15.0,91.2,0.0
30/07/2010,08:00,226,0.7,35.3,0.5,15.3,91.4,0.0
30/07/2010,09:00,192,0.2,90.5,0.3,16.1,91.3,0.0
30/07/2010,10:00,89,0.7,36.9,0.5,17.5,88.1,0.0
30/07/2010,11:00,117,0.7,55.0,0.4,20.7,74.5,0.0
30/07/2010,12:00,63,0.6,62.4,0.6,23.1,60.9,0.0
30/07/2010,13:00,82,1.7,32.9,0.9,23.6,55.4,0.0
30/07/2010,14:00,90,1.8,24.7,0.7,24.2,53.4,0.0
30/07/2010,15:00,73,1.6,29.8,0.7,24.8,52.3,0.0
30/07/2010,16:00,33,1.0,30.9,0.5,24.6,54.2,0.0
30/07/2010,17:00,31,1.2,24.9,0.6,22.1,64.9,0.0
30/07/2010,18:00,28,1.2,27.4,0.6,20.7,72.2,0.0
30/07/2010,19:00,34,0.5,34.6,0.3,19.4,79.2,0.0
30/07/2010,20:00,66,0.8,21.6,0.4,19.2,81.0,0.0
30/07/2010,21:00,322,0.3,62.1,0.2,19.1,80.7,0.0
30/07/2010,22:00,58,0.4,36.9,0.2,19.4,83.5,0.0
30/07/2010,23:00,33,0.6,38.3,0.4,19.6,86.1,0.0
31/07/2010,00:00,40,0.7,29.8,0.3,19.3,87.1,0.0
31/07/2010,01:00,44,0.5,54.2,0.4,18.9,88.2,0.0
31/07/2010,02:00,67,0.6,50.3,0.4,18.6,88.5,0.0
31/07/2010,03:00,67,0.9,17.2,0.3,18.4,88.9,0.0
31/07/2010,04:00,53,0.9,25.8,0.5,18.1,88.1,0.0
31/07/2010,05:00,41,0.5,57.4,0.4,17.4,88.4,0.0
31/07/2010,06:00,27,0.8,28.0,0.4,17.2,90.7,0.0
31/07/2010,07:00,28,0.6,41.4,0.4,17.5,87.9,0.0
31/07/2010,08:00,40,1.0,156.9,0.7,19.9,75.9,0.0
31/07/2010,09:00,342,2.2,20.6,0.9,21.9,64.0,0.0
31/07/2010,10:00,329,3.4,17.6,1.3,22.9,60.1,0.0
31/07/2010,11:00,327,3.0,17.8,1.1,23.2,59.9,0.0
31/07/2010,12:00,318,2.3,27.8,1.2,23.0,59.7,0.0
31/07/2010,13:00,318,2.6,21.9,1.1,23.2,60.2,0.0
31/07/2010,14:00,322,2.1,24.1,1.0,23.4,59.4,0.0
31/07/2010,15:00,336,2.4,17.9,0.8,24.2,56.7,0.0
31/07/2010,16:00,325,2.3,17.2,0.8,23.8,58.3,0.0
31/07/2010,17:00,302,1.8,29.8,0.7,23.3,62.0,0.0
31/07/2010,18:00,258,1.9,18.1,0.8,21.8,60.3,0.0
31/07/2010,19:00,248,1.2,19.4,0.5,20.8,61.6,0.0
31/07/2010,20:00,245,0.7,49.1,0.5,19.6,62.0,0.0
31/07/2010,21:00,189,0.5,52.0,0.3,18.3,63.9,0.0
31/07/2010,22:00,218,0.9,21.8,0.4,17.4,68.9,0.0
31/07/2010,23:00,220,0.8,35.1,0.4,16.3,73.0,0.0
01/08/2010,00:00,220,0.8,19.6,0.4,15.6,73.9,0.0
01/08/2010,01:00,239,0.6,41.1,0.4,14.4,77.8,0.0
01/08/2010,02:00,219,0.9,29.6,0.5,13.5,79.7,0.0
01/08/2010,03:00,203,0.5,28.3,0.3,13.3,78.0,0.0
01/08/2010,04:00,216,0.9,14.0,0.4,12.8,77.5,0.0
01/08/2010,05:00,217,0.9,19.2,0.4,11.9,81.0,0.0
01/08/2010,06:00,205,0.8,21.2,0.4,11.7,80.4,0.0
01/08/2010,07:00,184,0.4,58.4,0.3,13.3,73.8,0.0
01/08/2010,08:00,192,0.5,41.4,0.3,14.9,67.5,0.0
01/08/2010,09:00,212,0.7,43.2,0.5,17.4,58.2,0.0
01/08/2010,10:00,248,1.4,44.0,1.0,19.5,47.9,0.0
01/08/2010,11:00,235,1.7,37.2,1.0,20.5,41.6,0.0
01/08/2010,12:00,257,1.6,37.4,0.9,21.2,38.1,0.0
01/08/2010,13:00,277,1.9,34.8,1.1,22.0,33.6,0.0
01/08/2010,14:00,257,1.7,31.9,0.9,22.6,31.3,0.0
01/08/2010,15:00,274,1.9,23.7,0.9,22.5,31.5,0.0
01/08/2010,16:00,291,1.6,17.5,0.6,21.8,33.5,0.0
01/08/2010,17:00,291,1.6,11.3,0.3,19.8,37.2,0.0
01/08/2010,18:00,271,2.0,14.4,0.7,18.4,40.5,0.0
01/08/2010,19:00,202,0.6,54.9,0.4,17.1,43.4,0.0
01/08/2010,20:00,316,0.1,92.4,0.2,15.1,51.2,0.0
01/08/2010,21:00,129,0.1,134.0,0.3,13.5,57.6,0.0
01/08/2010,22:00,237,0.3,69.0,0.4,11.7,64.7,0.0
01/08/2010,23:00,201,0.1,118.0,0.3,10.6,70.5,0.0
02/08/2010,00:00,217,0.5,86.5,0.6,9.6,75.0,0.0
02/08/2010,01:00,207,0.5,68.9,0.5,11.5,61.6,0.0
02/08/2010,02:00,220,0.5,62.2,0.5,10.8,65.9,0.0
02/08/2010,03:00,215,0.5,59.8,0.5,9.8,69.3,0.0
02/08/2010,04:00,217,0.8,32.1,0.5,9.0,72.6,0.0
02/08/2010,05:00,218,0.3,82.9,0.5,7.7,77.3,0.0
02/08/2010,06:00,257,1.0,97.8,1.3,12.8,54.0,0.0
02/08/2010,07:00,208,0.5,56.5,0.5,13.1,51.8,0.0
02/08/2010,08:00,252,1.5,37.4,1.1,14.9,39.0,0.0
02/08/2010,09:00,254,2.2,27.7,1.1,16.3,25.4,0.0
02/08/2010,10:00,253,2.0,34.2,1.0,17.8,23.0,0.0
02/08/2010,11:00,263,2.2,33.3,1.2,18.5,21.5,0.0
02/08/2010,12:00,264,2.3,28.2,1.1,19.4,21.1,0.0
02/08/2010,13:00,247,2.6,26.4,1.3,20.1,20.1,0.0
02/08/2010,14:00,275,3.0,21.1,1.2,19.8,22.9,0.0
02/08/2010,15:00,271,2.8,23.8,1.1,19.0,25.1,0.0
02/08/2010,16:00,277,3.0,16.6,1.1,17.8,27.9,0.0
02/08/2010,17:00,269,1.7,46.8,1.2,16.1,28.4,0.0
02/08/2010,18:00,299,0.3,105.3,0.6,14.7,27.2,0.0
02/08/2010,19:00,276,1.7,30.1,0.9,14.0,27.0,0.0
02/08/2010,20:00,272,1.2,50.9,1.0,13.2,30.7,0.0
02/08/2010,21:00,42,0.3,84.8,0.4,11.8,37.9,0.0
02/08/2010,22:00,6,0.3,189.8,0.5,11.1,42.0,0.0
02/08/2010,23:00,244,0.8,68.0,0.7,10.3,45.7,0.0
03/08/2010,00:00,240,0.8,51.5,0.6,9.7,48.7,0.0
03/08/2010,01:00,243,1.7,16.3,0.5,9.3,52.3,0.0
03/08/2010,02:00,232,1.4,28.4,0.7,9.8,50.9,0.0
03/08/2010,03:00,230,1.0,38.6,0.6,9.9,51.2,0.0
03/08/2010,04:00,259,2.2,38.2,1.3,10.4,51.5,0.0
03/08/2010,05:00,156,0.3,68.5,0.5,9.4,55.8,0.0
03/08/2010,06:00,90,0.4,86.3,0.5,7.7,63.1,0.0
03/08/2010,07:00,135,0.1,126.5,0.3,8.4,62.7,0.0
03/08/2010,08:00,226,0.3,70.3,0.4,12.3,53.6,0.0
03/08/2010,09:00,268,1.1,60.4,0.9,14.7,46.2,0.0
03/08/2010,10:00,272,2.6,25.1,1.2,16.5,41.5,0.0
03/08/2010,11:00,256,2.2,28.0,1.0,18.1,38.2,0.0
03/08/2010,12:00,275,3.3,20.2,1.3,18.9,36.7,0.0
03/08/2010,13:00,258,2.4,34.2,1.1,19.6,35.4,0.0
03/08/2010,14:00,256,2.6,31.7,1.5,19.9,35.2,0.0
03/08/2010,15:00,254,2.6,27.3,1.2,19.7,35.4,0.0
03/08/2010,16:00,264,2.8,22.0,1.2,18.8,39.3,0.0
03/08/2010,17:00,259,2.1,22.9,1.0,17.3,43.5,0.0
03/08/2010,18:00,223,0.5,68.7,0.6,16.3,46.4,0.0
03/08/2010,19:00,129,0.2,95.3,0.4,15.4,49.5,0.0
03/08/2010,20:00,304,0.4,78.5,0.4,14.1,54.1,0.0
03/08/2010,21:00,239,0.2,68.8,0.2,12.3,61.4,0.0
03/08/2010,22:00,224,1.0,15.3,0.4,11.8,63.4,0.0
03/08/2010,23:00,218,1.1,12.6,0.4,10.7,68.2,0.0
04/08/2010,00:00,167,0.2,128.4,0.4,9.2,75.5,0.0
04/08/2010,01:00,223,1.2,14.9,0.5,9.1,74.6,0.0
04/08/2010,02:00,209,0.9,49.4,0.6,8.2,78.4,0.0
04/08/2010,03:00,213,0.7,39.7,0.4,6.8,84.7,0.0
04/08/2010,04:00,216,0.4,46.3,0.3,6.7,85.8,0.0
04/08/2010,05:00,231,0.8,28.6,0.3,6.6,84.2,0.0
04/08/2010,06:00,228,1.2,18.8,0.4,7.7,78.7,0.0
04/08/2010,07:00,205,0.4,104.3,0.6,8.7,73.6,0.0
04/08/2010,08:00,164,0.3,76.1,0.3,11.7,66.6,0.0
04/08/2010,09:00,220,0.7,73.7,0.9,15.9,47.9,0.0
04/08/2010,10:00,222,1.3,41.4,0.9,18.3,34.8,0.0
04/08/2010,11:00,205,0.8,64.9,0.8,19.1,31.6,0.0
04/08/2010,12:00,254,1.0,60.6,1.0,20.2,29.7,0.0
04/08/2010,13:00,90,0.4,95.0,0.6,20.4,28.0,0.0
04/08/2010,14:00,19,1.0,54.6,0.8,21.2,26.6,0.0
04/08/2010,15:00,17,1.0,176.5,0.6,21.2,25.7,0.0
04/08/2010,16:00,65,1.2,23.4,0.6,20.2,28.6,0.0
04/08/2010,17:00,43,1.0,26.5,0.5,18.3,34.7,0.0
04/08/2010,18:00,4,1.1,174.6,0.5,15.8,50.7,0.0
04/08/2010,19:00,358,1.4,10.2,0.4,14.8,55.4,0.0
04/08/2010,20:00,7,1.3,11.3,0.4,14.4,57.5,0.0
04/08/2010,21:00,86,0.4,64.7,0.3,12.8,64.0,0.0
04/08/2010,22:00,215,0.9,20.6,0.6,10.7,72.2,0.0
04/08/2010,23:00,223,0.9,17.0,0.5,9.3,76.8,0.0
05/08/2010,00:00,218,0.7,19.2,0.4,8.7,81.0,0.0
05/08/2010,01:00,218,0.7,21.4,0.4,7.9,81.2,0.0
05/08/2010,02:00,223,0.8,19.7,0.4,7.3,85.5,0.0
05/08/2010,03:00,220,1.0,19.7,0.5,6.9,86.7,0.0
05/08/2010,04:00,215,0.8,16.8,0.4,6.3,87.9,0.0
05/08/2010,05:00,224,0.8,18.7,0.4,5.8,89.3,0.0
05/08/2010,06:00,211,0.6,29.6,0.4,5.8,90.0,0.0
05/08/2010,07:00,227,0.8,21.9,0.4,6.6,89.5,0.0
05/08/2010,08:00,213,0.9,24.2,0.5,8.9,82.7,0.0
05/08/2010,09:00,213,0.7,34.4,0.4,11.8,71.7,0.0
05/08/2010,10:00,142,0.5,69.3,0.5,15.6,58.1,0.0
05/08/2010,11:00,153,0.4,59.7,0.4,17.6,53.5,0.0
05/08/2010,12:00,348,1.2,169.7,0.9,19.3,45.7,0.0
05/08/2010,13:00,338,2.2,22.5,0.9,19.8,39.8,0.0
05/08/2010,14:00,342,2.1,28.4,0.9,19.8,38.5,0.0
05/08/2010,15:00,357,1.7,21.6,0.8,20.2,39.9,0.0
05/08/2010,16:00,18,0.6,138.6,0.4,19.5,44.1,0.0
05/08/2010,17:00,256,0.1,85.9,0.2,18.3,49.9,0.0
05/08/2010,18:00,0,0.5,52.8,0.3,17.0,56.0,0.0
05/08/2010,19:00,125,0.1,81.4,0.2,15.9,62.1,0.0
05/08/2010,20:00,240,0.5,123.7,0.6,15.1,64.4,0.0
05/08/2010,21:00,210,0.9,20.5,0.5,14.3,68.2,0.4
05/08/2010,22:00,206,0.4,106.4,0.6,13.4,80.4,0.4
05/08/2010,23:00,218,1.1,24.9,0.4,12.7,85.6,0.0
06/08/2010,00:00,210,0.6,31.2,0.4,11.9,83.3,0.0
06/08/2010,01:00,227,1.0,12.7,0.3,11.1,85.5,0.0
06/08/2010,02:00,221,1.1,18.6,0.4,10.8,86.0,0.0
06/08/2010,03:00,197,0.8,25.4,0.4,11.5,80.7,0.0
06/08/2010,04:00,212,1.0,17.7,0.5,11.1,78.3,0.0
06/08/2010,05:00,174,0.2,98.0,0.3,10.7,78.3,0.0
06/08/2010,06:00,194,0.3,51.7,0.2,10.4,78.5,0.0
06/08/2010,07:00,202,0.5,30.2,0.3,11.7,71.7,0.0
06/08/2010,08:00,185,0.2,79.5,0.3,14.5,61.2,0.0
06/08/2010,09:00,229,0.8,49.7,0.8,16.5,43.1,0.0
06/08/2010,10:00,257,1.5,43.2,1.2,18.1,28.2,0.0
06/08/2010,11:00,228,1.1,55.1,0.9,19.3,24.7,0.0
06/08/2010,12:00,240,1.5,47.0,1.1,19.5,22.3,0.0
06/08/2010,13:00,213,1.3,48.8,1.0,19.8,23.6,0.0
06/08/2010,14:00,184,0.9,46.9,0.7,20.2,23.8,0.0
06/08/2010,15:00,168,0.6,56.0,0.5,20.1,24.1,0.0
06/08/2010,16:00,158,0.4,51.1,0.3,19.4,27.0,0.0
06/08/2010,17:00,252,0.8,21.0,0.3,16.9,32.7,0.0
06/08/2010,18:00,225,1.0,17.1,0.4,14.6,38.6,0.0
06/08/2010,19:00,229,1.7,19.7,0.6,14.6,36.5,0.0
06/08/2010,20:00,215,1.2,18.8,0.6,13.9,37.7,0.0
06/08/2010,21:00,179,0.3,61.2,0.3,11.9,45.9,0.0
06/08/2010,22:00,294,0.3,75.8,0.3,9.7,53.8,0.0
06/08/2010,23:00,227,1.0,16.5,0.4,9.1,54.3,0.0
07/08/2010,00:00,210,0.3,77.5,0.4,6.9,64.1,0.0
